"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"2","random_spots_60_100_Composite.tif",0,0,1,0.2185,0.2179,0.05,0.227,0.1726,0.1726
"3","random_spots_60_100_Composite.tif",0,1,0,0.2423,0.2291,0.0919,0.2345,0.1726,0.1726
"21","random_spots_60_10_Composite.tif",0,0,1,0.2222,0.2248,0.1162,0.27,0.1857,0.1857
"31","random_spots_60_10_Composite.tif",0,1,0,0.2175,0.215,0.0684,0.3411,0.1857,0.1857
"22","random_spots_60_11_Composite.tif",0,0,1,0.2056,0.2093,0.0689,0.2052,0.1771,0.1771
"32","random_spots_60_11_Composite.tif",0,1,0,0.1871,0.1845,0.047,0.1858,0.1771,0.1771
"23","random_spots_60_12_Composite.tif",0,0,1,0.2036,0.2032,0.1282,0.2638,0.1406,0.1406
"33","random_spots_60_12_Composite.tif",0,1,0,0.1941,0.1949,0.0526,0.2921,0.1406,0.1406
"24","random_spots_60_13_Composite.tif",0,0,1,0.1997,0.1978,0.1071,0.2725,0.1629,0.1629
"34","random_spots_60_13_Composite.tif",0,1,0,0.2139,0.2134,0.0632,0.2781,0.1629,0.1629
"25","random_spots_60_14_Composite.tif",0,0,1,0.2049,0.2102,0.0641,0.2725,0.1305,0.1305
"35","random_spots_60_14_Composite.tif",0,1,0,0.2324,0.2318,0.08,0.2581,0.1305,0.1305
"26","random_spots_60_15_Composite.tif",0,0,1,0.2317,0.2294,0.0843,0.253,0.16,0.16
"36","random_spots_60_15_Composite.tif",0,1,0,0.2285,0.2289,0.1052,0.2404,0.16,0.16
"27","random_spots_60_16_Composite.tif",0,0,1,0.2208,0.2248,0.0759,0.2346,0.1621,0.1621
"37","random_spots_60_16_Composite.tif",0,1,0,0.211,0.2053,0.0823,0.2465,0.1621,0.1621
"28","random_spots_60_17_Composite.tif",0,0,1,0.1816,0.1851,0.0235,0.2549,0.1453,0.1453
"38","random_spots_60_17_Composite.tif",0,1,0,0.1774,0.1771,0.0487,0.2385,0.1453,0.1453
"29","random_spots_60_18_Composite.tif",0,0,1,0.209,0.2116,0.037,0.3084,0.164,0.164
"39","random_spots_60_18_Composite.tif",0,1,0,0.2255,0.2207,0.1136,0.2756,0.164,0.164
"210","random_spots_60_19_Composite.tif",0,0,1,0.211,0.2112,0.0389,0.2447,0.1577,0.1577
"310","random_spots_60_19_Composite.tif",0,1,0,0.1986,0.2015,0.0625,0.2669,0.1577,0.1577
"211","random_spots_60_1_Composite.tif",0,0,1,0.2083,0.2064,0.0481,0.2455,0.1414,0.1414
"311","random_spots_60_1_Composite.tif",0,1,0,0.2094,0.2078,0.0681,0.2908,0.1414,0.1414
"212","random_spots_60_20_Composite.tif",0,0,1,0.1814,0.1799,0.0246,0.2597,0.1572,0.1572
"312","random_spots_60_20_Composite.tif",0,1,0,0.1947,0.188,0.0864,0.2803,0.1572,0.1572
"213","random_spots_60_21_Composite.tif",0,0,1,0.2093,0.2092,0.0659,0.3054,0.1596,0.1596
"313","random_spots_60_21_Composite.tif",0,1,0,0.2039,0.2002,0.0952,0.3266,0.1596,0.1596
"214","random_spots_60_22_Composite.tif",0,0,1,0.2238,0.221,0.1097,0.2542,0.1637,0.1637
"314","random_spots_60_22_Composite.tif",0,1,0,0.183,0.1825,0.0361,0.2968,0.1637,0.1637
"215","random_spots_60_23_Composite.tif",0,0,1,0.2184,0.2142,0.0853,0.2946,0.1644,0.1644
"315","random_spots_60_23_Composite.tif",0,1,0,0.1988,0.1973,0.0243,0.3191,0.1644,0.1644
"216","random_spots_60_24_Composite.tif",0,0,1,0.1778,0.1737,0.037,0.2718,0.1515,0.1515
"316","random_spots_60_24_Composite.tif",0,1,0,0.2044,0.2002,0.0759,0.2828,0.1515,0.1515
"217","random_spots_60_25_Composite.tif",0,0,1,0.2223,0.222,0.1518,0.2944,0.1476,0.1476
"317","random_spots_60_25_Composite.tif",0,1,0,0.2056,0.2065,0.0512,0.3004,0.1476,0.1476
"218","random_spots_60_26_Composite.tif",0,0,1,0.2585,0.2534,0.1162,0.2498,0.1776,0.1776
"318","random_spots_60_26_Composite.tif",0,1,0,0.2398,0.2409,0.1052,0.237,0.1776,0.1776
"219","random_spots_60_27_Composite.tif",0,0,1,0.2179,0.2123,0.0714,0.2653,0.1519,0.1519
"319","random_spots_60_27_Composite.tif",0,1,0,0.1916,0.1894,0.0357,0.2827,0.1519,0.1519
"220","random_spots_60_28_Composite.tif",0,0,1,0.2275,0.2247,0.0632,0.265,0.1617,0.1617
"320","random_spots_60_28_Composite.tif",0,1,0,0.2077,0.2105,0.0128,0.2452,0.1617,0.1617
"221","random_spots_60_29_Composite.tif",0,0,1,0.2588,0.2645,0.1325,0.2546,0.1565,0.1565
"321","random_spots_60_29_Composite.tif",0,1,0,0.2132,0.2092,0.0519,0.2822,0.1565,0.1565
"222","random_spots_60_2_Composite.tif",0,0,1,0.2304,0.2313,0.0875,0.2564,0.162,0.162
"322","random_spots_60_2_Composite.tif",0,1,0,0.2213,0.2228,0.093,0.2767,0.162,0.162
"223","random_spots_60_30_Composite.tif",0,0,1,0.2418,0.2349,0.1447,0.2584,0.1561,0.1561
"323","random_spots_60_30_Composite.tif",0,1,0,0.2367,0.2326,0.1139,0.2412,0.1561,0.1561
"224","random_spots_60_31_Composite.tif",0,0,1,0.2006,0.1975,0.0689,0.2417,0.1388,0.1388
"324","random_spots_60_31_Composite.tif",0,1,0,0.1966,0.1967,0.0394,0.2466,0.1388,0.1388
