"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"2","random_spots_30_100_Composite.tif",0,0,1,0.137,0.1286,0.0989,0.2433,0.0944,0.0944
"3","random_spots_30_100_Composite.tif",0,1,0,0.1028,0.1005,0.0389,0.1916,0.0944,0.0944
"21","random_spots_30_10_Composite.tif",0,0,1,0.1318,0.1354,0.0617,0.2076,0.1058,0.1058
"31","random_spots_30_10_Composite.tif",0,1,0,0.1469,0.1475,0.0652,0.2176,0.1058,0.1058
"22","random_spots_30_11_Composite.tif",0,0,1,0.1234,0.121,0.0454,0.2186,0.062,0.062
"32","random_spots_30_11_Composite.tif",0,1,0,0.1074,0.1071,0.0263,0.2665,0.062,0.062
"23","random_spots_30_12_Composite.tif",0,0,1,0.1772,0.1478,0.0909,0.1946,0.0922,0.0922
"33","random_spots_30_12_Composite.tif",0,1,0,0.107,0.1071,0.0263,0.1794,0.0922,0.0922
"24","random_spots_30_13_Composite.tif",0,0,1,0.1536,0.1519,0.0512,0.2641,0.1116,0.1116
"34","random_spots_30_13_Composite.tif",0,1,0,0.1547,0.1551,0.0864,0.2297,0.1116,0.1116
"25","random_spots_30_14_Composite.tif",0,0,1,0.1092,0.1078,0.034,0.2217,0.0915,0.0915
"35","random_spots_30_14_Composite.tif",0,1,0,0.1113,0.1074,0.0326,0.2508,0.0915,0.0915
"26","random_spots_30_15_Composite.tif",0,0,1,0.117,0.1173,0.0389,0.2412,0.0747,0.0747
"36","random_spots_30_15_Composite.tif",0,1,0,0.1253,0.1278,0.0357,0.2443,0.0747,0.0747
"27","random_spots_30_16_Composite.tif",0,0,1,0.1192,0.1184,0.0277,0.2465,0.0679,0.0679
"37","random_spots_30_16_Composite.tif",0,1,0,0.1129,0.1137,0.0379,0.2325,0.0679,0.0679
"28","random_spots_30_17_Composite.tif",0,0,1,0.1329,0.131,0.0389,0.2399,0.0866,0.0866
"38","random_spots_30_17_Composite.tif",0,1,0,0.1365,0.1364,0.0375,0.2244,0.0866,0.0866
"29","random_spots_30_18_Composite.tif",0,0,1,0.1811,0.1795,0.0919,0.2488,0.1094,0.1094
"39","random_spots_30_18_Composite.tif",0,1,0,0.1731,0.1777,0.0506,0.2053,0.1094,0.1094
"210","random_spots_30_19_Composite.tif",0,0,1,0.0949,0.0931,0.0235,0.1916,0.0764,0.0764
"310","random_spots_30_19_Composite.tif",0,1,0,0.1176,0.1145,0.047,0.2494,0.0764,0.0764
"211","random_spots_30_1_Composite.tif",0,0,1,0.128,0.1241,0.0481,0.2668,0.0783,0.0783
"311","random_spots_30_1_Composite.tif",0,1,0,0.1317,0.1304,0.0595,0.2379,0.0783,0.0783
"212","random_spots_30_20_Composite.tif",0,0,1,0.1726,0.1654,0.0666,0.2091,0.1035,0.1035
"312","random_spots_30_20_Composite.tif",0,1,0,0.198,0.1919,0.1538,0.22,0.1035,0.1035
"213","random_spots_30_21_Composite.tif",0,0,1,0.1268,0.1303,0.0519,0.2474,0.0718,0.0718
"313","random_spots_30_21_Composite.tif",0,1,0,0.1299,0.1294,0.0632,0.2454,0.0718,0.0718
"214","random_spots_30_22_Composite.tif",0,0,1,0.1423,0.1409,0.0909,0.2434,0.0926,0.0926
"314","random_spots_30_22_Composite.tif",0,1,0,0.1338,0.133,0.04,0.211,0.0926,0.0926
"215","random_spots_30_23_Composite.tif",0,0,1,0.1238,0.1218,0.0365,0.271,0.0786,0.0786
"315","random_spots_30_23_Composite.tif",0,1,0,0.1188,0.1188,0.025,0.2502,0.0786,0.0786
"216","random_spots_30_24_Composite.tif",0,0,1,0.1432,0.1433,0.0526,0.2695,0.0862,0.0862
"316","random_spots_30_24_Composite.tif",0,1,0,0.1488,0.1449,0.1097,0.2289,0.0862,0.0862
"217","random_spots_30_25_Composite.tif",0,0,1,0.1206,0.1179,0.0389,0.2482,0.0645,0.0645
"317","random_spots_30_25_Composite.tif",0,1,0,0.1208,0.1234,0.0465,0.2373,0.0645,0.0645
"218","random_spots_30_26_Composite.tif",0,0,1,0.1643,0.1595,0.0941,0.2177,0.1028,0.1028
"318","random_spots_30_26_Composite.tif",0,1,0,0.1394,0.137,0.0595,0.2399,0.1028,0.1028
"219","random_spots_30_27_Composite.tif",0,0,1,0.1432,0.1428,0.0365,0.2337,0.0929,0.0929
"319","random_spots_30_27_Composite.tif",0,1,0,0.1279,0.1303,0.037,0.2728,0.0929,0.0929
