"x","y","z","intensity"
25.3333333333333,124.666666666667,0,105.333333333333
30.2222222222222,123.888888888889,0,115
4.53333333333333,123.733333333333,0,123.866666666667
20,121,0,96
29,117.5,0,114.5
3.5,112.375,0,106.625
22.7272727272727,112.090909090909,0,122.681818181818
31.5,107.5,0,102.25
3.125,103.125,0,105.625
25.5454545454545,102.363636363636,0,154.727272727273
32.3636363636364,100.909090909091,0,145.727272727273
12.5,101.1,0,136
19,100,0,122.8
28.25,96,0,117.75
7.07692307692308,95.7692307692308,0,132
17.48,92.6,0,143.4
28.2857142857143,87.4285714285714,0,134.285714285714
10.3333333333333,86.6666666666667,0,104.666666666667
23.8,85.4,0,125.6
35,85.5,0,120.6
15.125,83.875,0,131.75
11.5,79.5,0,107.5
38.8666666666667,79.0666666666667,0,114.266666666667
20.4117647058824,75.6470588235294,0,142.529411764706
43.6666666666667,71.6666666666667,0,100
32,72.5,0,110.1
13.5833333333333,72.5833333333333,0,103.333333333333
37.5,68,0,89.5
49.5,67.7857142857143,0,97.7142857142857
45,61,0,118.333333333333
20.8888888888889,61.6666666666667,0,102.111111111111
38,59,0,107
32.25,60.25,0,126.375
49.6666666666667,58.6666666666667,0,118.666666666667
56.8,57.1,0,106.4
24.3333333333333,55.8888888888889,0,111.555555555556
46.4545454545455,53.9090909090909,0,128.909090909091
41,52,0,111
28.5,50.5,0,122.428571428571
54.5,49.75,0,109.5
31.1666666666667,45.8333333333333,0,107.666666666667
81,43,0,80
76.3333333333333,43.3333333333333,0,91.3333333333333
70.375,45.375,0,102.5
59.2857142857143,41,0,125.142857142857
45.5,41.9545454545455,0,124.318181818182
85,37.8,0,91.3
40,36,0,116.176470588235
97.2222222222222,34.4444444444444,0,105.888888888889
88.5,32,0,93.5
65.3333333333333,33.5,0,114.666666666667
54.5555555555556,33,0,120.777777777778
49.3333333333333,32.3333333333333,0,117
75.1,31.8,0,130.3
123.55,29.65,0,149.8
70,28,0,98
110.652173913043,29.3478260869565,0,150.086956521739
96,25,0,106
57,23,0,96
107.111111111111,23.6666666666667,0,131.333333333333
75.9473684210526,23.3157894736842,0,148.789473684211
63,21.5,0,101
122.684210526316,19.6315789473684,0,139.947368421053
103,18.2,0,130.8
70.7692307692308,16.3846153846154,0,117.153846153846
86.8666666666667,15.4,0,124.2
116.166666666667,13.0833333333333,0,146.75
97.3125,14,0,130.375
77.4444444444444,11.8888888888889,0,146.222222222222
112,6.5,0,113.5
93.2857142857143,7.85714285714286,0,140.142857142857
124.5,8.66666666666667,0,142.666666666667
102.636363636364,6.09090909090909,0,136.909090909091
118.833333333333,3.33333333333333,0,110
