"x","y","z","intensity"
120,107.5,0,167.25
113.857142857143,110.753246753247,0,201.727272727273
32,92,0,162
77.5,86,0,113.5
36.7,86.8166666666667,0,218.416666666667
54.5909090909091,72.3181818181818,0,178.045454545455
22,68.5,0,168
103.727272727273,68.8636363636364,0,143.409090909091
52.5,65.5,0,157.25
27,65.5,0,167.5
106,64,0,141
78,56,0,127
46,47.5,0,207.833333333333
40.5866666666667,42.0933333333333,0,223.546666666667
100.086956521739,38.3478260869565,0,162.347826086957
95.1333333333333,35.3333333333333,0,165.4
