"x","y","z","intensity"
86,115.5,0,117.5
67.6666666666667,99.6666666666667,0,127
104.454545454545,99.3636363636364,0,107.454545454545
81.2242424242424,101.442424242424,0,208.509090909091
80.5,93,0,159
10.1071428571429,81.8928571428571,0,98.3571428571429
11,76,0,85
41.5,76.6666666666667,0,120
44.5789473684211,69.3684210526316,0,134.157894736842
52,52,0,125
112.5,47.5,0,120.5
48.5,47,0,141.5
52.1190476190476,44.6190476190476,0,135.52380952381
111.085106382979,43.7872340425532,0,128.212765957447
119,23.2857142857143,0,112.428571428571
119.1875,17.9375,0,112.25
122,12,0,80
