"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"2","structure_1_40_1_Composite.tif",0,0,1,0.2915,0.2716,0.1384,0.2538,0.2332,0.2332
"3","structure_1_40_1_Composite.tif",0,1,0,0.244,0.2332,0.1206,0.2089,0.2332,0.2332
"21","structure_1_40_2_Composite.tif",0,0,1,0.3014,0.282,0.1617,0.2303,0.2073,0.2073
"31","structure_1_40_2_Composite.tif",0,1,0,0.2206,0.2228,0.0625,0.2025,0.2073,0.2073
"22","structure_1_40_3_Composite.tif",0,0,1,0.3057,0.29,0.2162,0.2601,0.2099,0.2099
"32","structure_1_40_3_Composite.tif",0,1,0,0.2493,0.2545,0.1063,0.2168,0.2099,0.2099
"23","structure_1_40_4_Composite.tif",0,0,1,0.2968,0.2957,0.1956,0.2435,0.2247,0.2247
"33","structure_1_40_4_Composite.tif",0,1,0,0.3395,0.3269,0.2407,0.2596,0.2247,0.2247
"24","structure_1_40_5_Composite.tif",0,0,1,0.2651,0.2616,0.1,0.1839,0.2398,0.2398
"34","structure_1_40_5_Composite.tif",0,1,0,0.2738,0.2692,0.1515,0.2149,0.2398,0.2398
"25","structure_2_40_1_Composite.tif",0,0,1,0.2756,0.2635,0.1212,0.2379,0.2371,0.2371
"35","structure_2_40_1_Composite.tif",0,1,0,0.3658,0.34,0.2258,0.2279,0.2371,0.2371
"26","structure_2_40_2_Composite.tif",0,0,1,0.2703,0.2472,0.1,0.2123,0.2732,0.2732
"36","structure_2_40_2_Composite.tif",0,1,0,0.3459,0.3114,0.1612,0.2069,0.2732,0.2732
"27","structure_2_40_3_Composite.tif",0,0,1,0.3682,0.3425,0.18,0.2272,0.3296,0.3296
"37","structure_2_40_3_Composite.tif",0,1,0,0.355,0.3279,0.1851,0.2283,0.3296,0.3296
"28","structure_2_40_4_Composite.tif",0,0,1,0.3104,0.292,0.1777,0.2259,0.2618,0.2618
"38","structure_2_40_4_Composite.tif",0,1,0,0.3093,0.2948,0.1666,0.2279,0.2618,0.2618
"29","structure_2_40_5_Composite.tif",0,0,1,0.2923,0.274,0.1428,0.207,0.2597,0.2597
"39","structure_2_40_5_Composite.tif",0,1,0,0.3033,0.3208,0.25,0.2311,0.2597,0.2597
"210","structure_3_40_1_Composite.tif",0,0,1,0.2623,0.2529,0.1311,0.261,0.1938,0.1938
"310","structure_3_40_1_Composite.tif",0,1,0,0.2686,0.2634,0.1428,0.2327,0.1938,0.1938
"211","structure_3_40_2_Composite.tif",0,0,1,0.304,0.3028,0.1886,0.243,0.2089,0.2089
"311","structure_3_40_2_Composite.tif",0,1,0,0.262,0.2577,0.1379,0.2502,0.2089,0.2089
"212","structure_3_40_3_Composite.tif",0,0,1,0.2083,0.1953,0.0937,0.1819,0.2192,0.2192
"312","structure_3_40_3_Composite.tif",0,1,0,0.2628,0.2594,0.1363,0.2586,0.2192,0.2192
"213","structure_3_40_4_Composite.tif",0,0,1,0.2795,0.2811,0.2142,0.2269,0.219,0.219
"313","structure_3_40_4_Composite.tif",0,1,0,0.3539,0.3457,0.1944,0.2433,0.219,0.219
"214","structure_3_40_5_Composite.tif",0,0,1,0.2358,0.2399,0.132,0.2279,0.195,0.195
"314","structure_3_40_5_Composite.tif",0,1,0,0.2472,0.2181,0.1578,0.2629,0.195,0.195
"215","structure_4_40_1_Composite.tif",0,0,1,0.4016,0.3762,0.275,0.1966,0.3369,0.3369
"315","structure_4_40_1_Composite.tif",0,1,0,0.4378,0.4352,0.3548,0.2781,0.3369,0.3369
"216","structure_4_40_2_Composite.tif",0,0,1,0.3028,0.304,0.1666,0.1691,0.2882,0.2882
"316","structure_4_40_2_Composite.tif",0,1,0,0.4199,0.4208,0.3589,0.2355,0.2882,0.2882
"217","structure_4_40_3_Composite.tif",0,0,1,0.4086,0.3866,0.275,0.2066,0.3169,0.3169
"317","structure_4_40_3_Composite.tif",0,1,0,0.3481,0.3451,0.1315,0.2053,0.3169,0.3169
"218","structure_4_40_4_Composite.tif",0,0,1,0.406,0.3847,0.186,0.1764,0.3159,0.3159
"318","structure_4_40_4_Composite.tif",0,1,0,0.4547,0.455,0.2758,0.2916,0.3159,0.3159
"219","structure_4_40_5_Composite.tif",0,0,1,0.3793,0.3668,0.1923,0.2058,0.3507,0.3507
"319","structure_4_40_5_Composite.tif",0,1,0,0.3897,0.3807,0.2424,0.1657,0.3507,0.3507
