x,y
180.0,199.0
32.666666666666664,195.33333333333334
146.1,191.3
32.8,191.8
5.545454545454546,192.0
43.0,190.77777777777777
28.0,190.0
25.0,189.0
11.0,185.0
36.0,180.5
32.0,180.0
120.22222222222223,176.77777777777777
42.5625,175.125
43.0,172.0
138.0,170.5
136.0,170.0
199.0,168.0
196.88888888888889,169.11111111111111
174.0,166.0
152.6,167.4
178.25,166.25
155.0,165.0
188.33333333333334,165.0
173.0,164.0
168.5,165.1
157.85714285714286,165.85714285714286
152.0,164.0
194.6,164.6
159.0,163.5
33.5,162.25
187.66666666666666,161.66666666666666
35.0,159.4
176.33333333333334,159.33333333333334
171.0,156.66666666666666
187.0,153.33333333333334
172.8,153.0
135.5,152.75
185.5,151.0
161.16666666666666,151.16666666666666
165.0,149.0
59.5,149.5
114.0,148.0
154.0,147.0
131.8,147.46666666666667
96.5,146.5
155.0,145.0
142.27272727272728,145.5
116.66666666666667,144.5
116.0,141.0
136.0,138.0
106.77777777777777,139.72222222222223
113.0,138.2
128.0,135.0
110.2,135.2
51.5,135.5
132.6153846153846,137.46153846153845
125.5,134.0
103.0,132.0
101.0,132.0
14.0,126.33333333333333
115.3529411764706,126.94117647058823
121.46153846153847,127.23076923076923
109.4,125.0
86.0,124.5
61.0,124.5
84.0,123.0
112.6,122.2
6.0,121.0
87.0,121.33333333333333
101.0,115.0
88.5,115.0
86.53333333333333,117.13333333333334
79.25,115.75
19.0,114.5
97.34615384615384,117.26923076923077
104.5,109.0
76.5,111.08333333333333
78.5,107.5
103.28571428571429,106.28571428571429
64.0,104.5
89.4,104.6
92.2,103.2
80.0,101.0
76.0,100.0
61.75,101.25
78.33333333333333,100.0
72.89473684210526,101.84210526315789
60.0,99.0
58.0,99.0
133.45454545454547,98.0
130.0,94.0
74.0,93.0
54.25,93.75
77.0,92.0
71.0,92.0
70.0,90.0
58.30769230769231,92.0
73.0,90.0
65.0,88.0
51.46153846153846,89.76923076923077
174.0,87.0
65.0,86.0
72.85714285714286,82.85714285714286
61.0,78.0
58.0,78.0
52.666666666666664,78.0
51.0,77.0
62.0,74.5
58.5,75.0
51.666666666666664,74.66666666666667
149.0,70.0
44.111111111111114,70.33333333333333
20.25,69.25
54.0,67.0
55.0,65.0
107.16666666666667,64.0
175.0,61.0
177.55555555555554,60.22222222222222
30.6,60.0
42.523809523809526,59.666666666666664
1.6,56.8
44.5,55.0
44.5,51.0
45.0,49.0
101.83333333333333,46.083333333333336
24.8,41.0
22.666666666666668,38.333333333333336
46.0,33.0
29.0,33.0
14.2,34.8
48.6,31.9
27.0,30.5
48.5,29.0
16.0,29.5
27.0,26.333333333333332
21.0,26.0
19.076923076923077,29.0
25.5,24.0
27.0,21.5
24.0,21.75
6.0,20.75
14.5,18.0
30.0,17.5
28.0,17.0
10.5,18.5
6.333333333333333,15.333333333333334
4.0,14.5
6.5,12.5
6.260869565217392,5.521739130434782
25.166666666666668,1.6666666666666667
23.0,0.0
