x,y
93.83333333333333,198.16666666666666
104.22222222222223,195.22222222222223
87.0,192.0
99.2,190.8
89.0,190.5
100.0,188.66666666666666
95.5,184.0
90.0,183.0
82.0,182.0
77.5,182.83333333333334
67.0,182.0
65.0,181.0
88.0,180.66666666666666
72.5,178.0
77.0,175.66666666666666
82.0,174.0
60.888888888888886,176.11111111111111
77.0,172.33333333333334
185.5,171.0
81.66666666666667,171.33333333333334
178.0,170.0
185.0,169.0
169.5,167.5
55.75,168.25
158.0,165.0
52.666666666666664,165.66666666666666
79.0,163.33333333333334
50.6,163.4
163.5,163.5
69.9090909090909,162.0909090909091
171.5,158.75
156.0,157.0
149.0,157.0
47.8,157.2
156.5,154.0
149.0,154.0
162.8181818181818,154.9090909090909
147.0,153.0
44.25,153.75
48.0,153.0
55.44444444444444,147.66666666666666
46.857142857142854,145.14285714285714
199.0,144.0
47.0,141.5
41.875,142.0
2.6666666666666665,140.66666666666666
128.5,138.5
126.0,138.0
14.75,139.0
123.0,137.0
121.0,137.0
197.0,136.5
118.0,136.0
117.0,134.0
198.0,133.0
116.5,132.0
46.5,132.0
4.5,132.0
50.5,131.75
43.0,131.0
37.5,129.0
192.0,127.0
111.0,127.0
188.5,127.0
130.83333333333334,127.0
55.0,126.5
111.0,125.0
31.0,125.0
189.0,124.0
54.5,124.0
194.0,124.0
28.666666666666668,123.33333333333333
190.0,122.0
53.0,122.0
28.0,121.0
109.0,120.0
106.66666666666667,121.0
105.0,119.0
29.0,119.0
184.5,117.0
125.66666666666667,118.22222222222223
103.33333333333333,117.0
194.0,115.0
191.2,115.4
100.5,115.0
21.0,115.0
183.0,114.5
113.75,114.75
51.75,115.5
173.14285714285714,114.42857142857143
100.0,113.0
22.5,113.0
19.0,113.0
98.0,113.0
28.5,113.0
38.0,111.0
17.0,111.5
190.33333333333334,111.0
105.75,110.75
51.0,109.5
187.5,107.5
175.27272727272728,109.0
50.0,106.5
47.0,105.0
33.666666666666664,105.33333333333333
10.166666666666666,107.0
182.0,104.5
108.14285714285714,105.71428571428571
178.5,103.5
101.0,103.0
98.0,104.66666666666667
92.0,103.0
89.5,103.5
9.0,103.0
170.0,101.5
90.5,101.0
41.0,99.5
38.5,99.5
21.0,98.0
7.0,98.0
85.0,96.0
31.0,96.0
80.0,95.5
157.6,94.8
91.5,94.5
28.5,94.0
160.5,93.0
1.0,93.0
163.0,92.0
139.0,91.0
74.0,91.0
141.0,90.5
136.33333333333334,90.0
133.0,89.0
23.0,89.0
82.0,87.0
79.5,87.5
134.16666666666666,86.66666666666667
80.0,85.0
193.0,84.0
22.666666666666668,83.33333333333333
195.33333333333334,83.0
157.75,82.5
60.0,81.0
20.0,81.0
192.33333333333334,80.66666666666667
160.0,80.0
62.6,81.6
18.0,79.0
122.5,78.5
55.0,78.0
158.0,76.0
121.25,75.25
77.0,74.75
52.0,74.0
136.5,73.25
10.0,72.0
115.0,70.0
113.0,70.5
69.0,70.0
7.0,70.0
133.0,69.33333333333333
59.0,69.0
9.0,69.5
135.0,68.0
69.5,68.0
62.0,68.0
57.0,66.0
129.0,65.0
107.0,65.0
64.0,65.5
54.5,65.0
39.0,65.0
0.6666666666666666,64.33333333333333
120.5,63.5
38.0,63.0
128.5,62.5
118.0,62.0
108.6,64.0
62.0,62.5
135.0,61.0
132.8,61.2
67.6,61.2
54.0,60.0
129.33333333333334,60.0
98.0,59.0
118.0,59.285714285714285
110.0,58.5
106.5,57.5
53.5,57.5
109.5,55.0
99.5,53.0
96.4,51.4
112.0,49.333333333333336
96.0,49.0
112.0,47.0
91.0,48.4
90.0,45.0
106.0,44.0
109.25,42.25
100.0,40.0
94.66666666666667,40.666666666666664
107.5,39.5
104.66666666666667,40.0
102.0,39.0
33.4,40.0
92.0,37.0
31.5,37.5
4.0,35.5
87.0,33.5
85.0,33.5
94.5,32.5
74.5,31.0
28.0,31.666666666666668
132.25,31.375
74.0,29.0
122.0,27.0
124.16666666666667,27.666666666666668
18.46153846153846,28.384615384615383
7.5,27.333333333333332
131.0,23.5
128.5,22.5
61.5,23.0
9.0,22.0
1.0,22.0
83.0,21.0
10.166666666666666,20.333333333333332
1.0,20.0
84.25,19.75
132.5,18.5
119.0,18.8
126.33333333333333,17.333333333333332
0.0,17.5
134.0,16.5
80.0,16.666666666666668
134.0,14.0
131.33333333333334,14.333333333333334
110.66666666666667,14.666666666666666
81.25,14.0
76.33333333333333,12.666666666666666
124.0,10.0
117.0,10.5
63.0,10.0
109.0,9.0
65.21428571428571,12.857142857142858
121.5,7.25
102.2,5.0
99.0,3.0
112.5,3.25
100.0,0.5
88.0,0.5
