x,y
171.0,199.0
167.0,199.0
165.0,199.0
125.0,199.0
100.0,199.0
98.0,199.0
37.0,199.0
18.0,199.0
158.0,198.5
150.25,198.5
121.2,198.2
46.0,196.0
196.5,194.0
196.5,191.5
129.0,191.0
120.5,190.83333333333334
195.0,189.0
164.0,190.0
197.0,188.0
133.1818181818182,190.0
128.0,188.0
156.0,187.0
93.0,187.66666666666666
154.125,187.875
126.6,186.6
120.9090909090909,187.36363636363637
134.66666666666666,185.0
159.55555555555554,184.22222222222223
132.0,182.2
123.8,177.8
78.5,174.0
129.33333333333334,174.0
32.5,174.0
125.33333333333333,172.33333333333334
78.0,172.0
29.5,173.625
126.0,170.0
122.4,171.6
83.0,163.0
127.5,160.0
102.0,159.0
83.8,160.0
119.5,158.5
103.0,157.33333333333334
116.375,156.25
30.0,156.71428571428572
124.0625,155.5625
132.5,150.5
129.5,149.5
130.5,147.5
121.5,142.5
121.0,140.0
124.14285714285714,139.85714285714286
121.5,138.0
118.71428571428571,134.71428571428572
124.0,131.2
126.0,129.5
128.5,128.25
114.86666666666666,129.33333333333334
168.5,126.0
166.11111111111111,127.88888888888889
130.6,125.8
118.0,122.5
112.5,122.75
129.0,121.0
168.0,118.0
164.14285714285714,116.85714285714286
118.83333333333333,114.0
58.0,113.33333333333333
166.0,111.5
162.22222222222223,112.11111111111111
113.0,107.88888888888889
197.0909090909091,105.54545454545455
168.33333333333334,102.33333333333333
163.5,100.0
110.3,100.15
118.8,96.8
172.05882352941177,94.94117647058823
123.72727272727273,95.18181818181819
167.0,90.33333333333333
193.9,89.4
110.78571428571429,88.57142857142857
169.75,87.0
170.0,84.0
199.0,83.0
8.5,84.66666666666667
194.5,81.0
191.0,80.0
117.375,83.5
194.0,79.0
120.0,80.0
188.5,78.0
108.0,78.0
182.66666666666666,79.0
170.5,74.25
171.0,71.66666666666667
112.5,72.72222222222223
171.0,68.0
104.25,69.0
193.25,67.25
112.0,66.0
187.0,65.0
185.0,65.0
114.88888888888889,67.44444444444444
189.0,64.0
168.5,63.5
189.28571428571428,59.57142857142857
191.0,56.5
152.4,57.0
40.0,56.0
25.0,56.0
107.54545454545455,56.81818181818182
40.0,54.0
22.0,55.714285714285715
192.0,53.333333333333336
165.75,54.5
172.5,53.5
143.0,53.2
189.0,50.0
117.625,50.125
188.25,47.25
10.0,46.0
196.5,45.0
193.0,46.0
157.5,45.5
171.66666666666666,45.0
117.0,44.0
101.5,44.5
157.0,43.0
104.66666666666667,43.166666666666664
0.0,40.5
2.0,39.0
112.0,37.5
109.5,38.5
165.5,36.5
164.0,35.0
165.5,33.5
104.0,33.666666666666664
132.0,32.0
164.25,29.75
146.0,27.0
114.0,26.0
106.0,26.0
162.0,25.0
160.0,24.0
105.14285714285714,23.857142857142858
113.8,23.0
150.0,21.5
141.23076923076923,21.153846153846153
149.5,19.0
0.0,18.0
147.94736842105263,23.0
104.0909090909091,16.90909090909091
118.5,15.0
137.6,13.4
119.0,13.0
149.66666666666666,13.666666666666666
115.0,13.4
111.0,12.5
139.0,11.0
135.75,11.25
114.33333333333333,9.666666666666666
123.0,8.0
109.85714285714286,9.0
121.0,6.0
149.0,6.666666666666667
140.33333333333334,5.666666666666667
142.0,2.0
145.8,2.0
141.5,0.0
128.5,0.5
115.0,0.0
