x,y
106.0,199.0
101.0,196.0
100.0,193.0
88.66666666666667,187.66666666666666
93.5,186.5
88.0,185.0
94.5,184.0
91.0,182.0
87.6,181.6
134.33333333333334,178.66666666666666
134.0,176.0
59.5,175.83333333333334
173.0,173.0
83.54545454545455,174.1818181818182
184.5,172.0
181.0,172.0
177.0,172.57142857142858
166.0,170.0
167.5,168.0
55.0,169.0
159.8,169.0
77.71428571428571,168.0
68.5,165.0
53.0,165.0
177.5,164.0
71.0,164.5
49.6,164.2
148.0,162.0
70.5,162.0
149.0,160.0
174.6,160.2
166.0,159.0
152.0,159.75
56.0,159.5
45.666666666666664,160.0
163.0,158.0
165.5,157.0
144.0,157.0
65.66666666666667,157.33333333333334
47.0,156.0
164.0,155.0
147.0,155.0
142.0,155.0
44.5,156.0
145.0,154.5
47.0,154.0
147.0,152.5
60.0,152.66666666666666
57.0,152.0
49.0,152.0
144.0,151.66666666666666
57.0,150.0
59.0,149.0
61.0,149.0
11.5,148.0
39.0,145.5
32.0,145.0
11.0,145.0
42.5,144.75
45.0,143.0
33.666666666666664,143.33333333333334
194.4,144.2
44.5,141.0
41.666666666666664,141.66666666666666
126.0,138.33333333333334
0.0,137.0
25.666666666666668,137.0
12.222222222222221,138.11111111111111
10.0,135.33333333333334
117.5,133.75
113.0,133.0
38.5,130.0
36.0,130.0
187.33333333333334,129.33333333333334
128.33333333333334,129.33333333333334
185.0,128.0
50.3,130.3
39.0,127.0
186.8,126.2
165.0,126.5
53.5,126.0
37.0,126.5
51.0,125.0
49.0,125.0
41.666666666666664,125.33333333333333
195.5,124.0
110.0,124.0
117.0,122.0
54.0,123.16666666666667
114.5,120.5
6.125,121.75
106.0,119.0
101.5,119.5
194.5,118.5
185.625,120.25
174.85714285714286,118.71428571428571
98.0,118.0
47.75,117.5
22.666666666666668,117.0
119.0,115.5
98.0,115.0
29.666666666666668,116.5
184.0,113.0
171.0,113.5
189.0,111.0
185.5,110.0
110.25,111.25
189.0,109.0
187.0,108.0
102.0,108.0
93.0,108.0
99.0,107.0
111.0,106.0
91.0,106.0
177.42857142857142,105.85714285714286
94.0,104.0
7.666666666666667,104.33333333333333
167.22222222222223,105.0
159.0,103.75
19.333333333333332,103.66666666666667
10.333333333333334,104.0
84.0,102.0
37.0,102.6
86.8,102.4
33.0,101.0
31.0,101.0
166.25,101.25
165.0,100.0
91.0,101.0
40.0,100.0
10.0,100.0
139.0,99.0
36.0,99.0
6.0,99.5
8.0,98.0
30.0,97.0
21.666666666666668,98.0
138.0,96.5
28.0,96.0
93.0,94.0
91.0,94.0
17.5,94.0
14.0,94.0
88.5,93.5
11.0,93.0
2.0,94.0
139.33333333333334,92.33333333333333
91.75,91.75
87.5,91.0
17.0,90.0
11.0,90.0
78.33333333333333,88.33333333333333
4.0,87.5
130.0,86.75
78.0,86.0
75.5,86.0
3.5,84.5
124.0,83.0
23.142857142857142,84.21428571428571
156.0,80.0
75.5,80.5
5.0,80.66666666666667
160.1818181818182,81.54545454545455
61.0,80.0
155.5,78.0
79.0,78.5
77.0,78.0
64.2,79.4
56.0,78.0
6.0,78.0
4.0,78.0
121.5,76.5
79.0,76.0
6.0,76.0
153.0,74.0
135.0,74.0
11.0,74.0
4.0,74.33333333333333
133.0,73.0
46.0,73.0
136.5,72.0
127.66666666666667,72.66666666666667
12.5,72.5
9.333333333333334,72.0
136.0,70.0
114.0,70.0
133.85714285714286,68.28571428571429
111.4,68.0
49.5,66.0
110.16666666666667,65.0
47.0,64.75
35.75,65.25
54.166666666666664,64.5
51.5,63.5
0.6,65.0
125.0,62.5
21.0,59.0
32.0,58.333333333333336
23.6,59.6
113.5,57.0
21.0,57.0
125.5,54.0
38.75,54.75
111.66666666666667,53.666666666666664
30.0,53.5
15.666666666666666,54.5
144.0,52.666666666666664
125.0,52.0
143.0,51.0
94.5,51.5
18.0,49.5
48.0,50.733333333333334
113.5,47.5
19.5,46.25
87.75,46.0
89.0,44.0
110.57142857142857,46.142857142857146
105.0,42.0
41.333333333333336,43.0
34.0,42.5
103.0,40.0
89.0,41.0
100.66666666666667,39.0
94.0,36.0
79.8,37.8
77.2,36.0
37.77777777777778,34.77777777777778
31.4,35.0
132.0,33.666666666666664
130.0,32.0
16.0,32.0
72.0,32.45454545454545
9.0,30.666666666666668
0.0,30.0
134.0,30.0
16.5,29.5
127.0,28.0
7.5,28.5
86.66666666666667,27.333333333333332
66.0,27.0
0.75,27.75
17.4,26.6
73.0,24.0
64.5,24.5
127.0,23.0
130.0,22.5
127.0,20.5
115.5,16.5
63.6,17.0
1.1666666666666667,17.0
108.16666666666667,16.0
107.0,14.5
64.0,14.0
114.0,13.0
61.75,14.25
108.0,12.0
68.5,12.5
122.5,11.0
73.0,11.333333333333334
124.0,9.0
110.5,9.0
68.0,9.5
72.66666666666667,8.333333333333334
101.5,7.0
70.0,7.0
125.0,6.0
122.16666666666667,4.166666666666667
