x,y
196.5,198.0
154.0,197.0
130.0,197.0
197.0,195.0
194.66666666666666,196.0
132.0,195.0
15.5,195.0
12.5,195.5
187.0,194.0
184.0,193.0
140.0,193.0
37.0,193.0
19.0,193.0
23.5,192.0
17.0,192.0
186.0,191.0
184.0,191.0
154.85714285714286,192.42857142857142
145.0,191.0
193.0,189.0
145.0,189.0
134.0,189.0
132.0,189.0
185.25,188.5
124.5,187.0
132.5,185.5
126.0,185.0
122.5,185.0
145.0,184.5
184.5,181.0
145.0,181.0
142.0,181.0
118.5,181.0
116.5,179.0
124.0,178.0
135.6,178.2
128.5,176.5
124.0,176.0
114.0,175.8
108.66666666666667,175.33333333333334
176.0,174.0
128.5,173.5
126.0,173.0
114.0,173.0
111.5,173.0
123.0,170.0
171.0,168.0
120.0,168.0
168.0,166.0
117.0,166.0
170.0,165.5
97.0,165.0
94.5,165.0
115.5,164.5
97.0,163.0
94.0,162.25
190.0,158.0
102.0,158.0
81.0,159.25
99.33333333333333,157.66666666666666
153.5,155.5
101.0,155.5
87.0,155.0
90.25,154.5
155.7,152.5
160.33333333333334,148.33333333333334
93.5,146.5
70.0,145.0
84.5,145.33333333333334
66.83333333333333,144.5
155.0,143.16666666666666
91.85714285714286,142.85714285714286
76.0,142.25
73.0,138.0
83.0,136.0
73.0,136.0
80.5,135.5
78.0,134.0
84.0,133.66666666666666
81.0,133.0
74.0,133.0
79.0,132.0
70.5,132.0
62.0,132.0
76.5,131.0
60.0,131.0
63.25,130.75
48.0,130.0
135.0,129.6
65.0,129.0
70.33333333333333,129.0
67.5,128.5
49.333333333333336,127.83333333333333
133.0,126.0
43.0,126.5
41.0,126.5
39.0,124.0
137.33333333333334,122.66666666666667
134.5,122.5
55.714285714285715,122.0
50.0,120.0
31.0,119.0
53.0,118.0
31.0,117.0
117.0,117.0
132.0,115.5
52.0,115.0
44.0,114.0
48.666666666666664,112.33333333333333
45.5,112.0
32.0,112.66666666666667
24.0,113.0
21.5,111.0
35.0,110.5
31.5,110.5
36.0,108.0
115.66666666666667,106.33333333333333
113.0,106.0
38.5,106.0
38.0,104.0
8.5,104.5
125.0,103.0
122.5,103.0
10.8,102.6
111.25,100.25
22.5,99.0
14.4,95.6
7.0,94.0
5.0,94.0
85.5,92.5
17.0,92.0
14.0,92.0
12.0,92.0
86.0,90.0
83.0,90.0
11.5,90.0
78.33333333333333,89.66666666666667
131.5,87.0
89.4,88.0
74.5,88.33333333333333
134.5,86.0
63.0,86.0
11.0,86.0
143.0,85.0
128.0,85.0
89.0,85.0
73.0,85.0
147.0,84.0
141.0,84.5
82.0,84.0
11.0,84.0
9.0,84.0
127.0,83.0
61.666666666666664,83.66666666666667
146.5,82.0
0.5,82.0
126.0,81.0
123.0,80.0
121.0,79.0
113.33333333333333,78.66666666666667
47.5,78.5
151.0,77.0
149.0,76.0
147.0,76.0
50.0,76.0
152.0,75.0
79.0,75.0
62.5,75.5
46.0,75.0
154.0,74.0
113.33333333333333,75.0
133.0,73.66666666666667
78.0,73.0
46.0,73.0
155.0,72.0
110.75,72.25
108.0,72.5
63.0,72.5
50.0,72.0
48.0,72.0
155.5,70.0
151.5,69.5
154.0,68.0
104.5,68.0
102.0,68.0
74.0,68.0
38.0,69.33333333333333
68.0,67.0
55.0,67.0
119.0,66.0
37.0,66.0
101.0,65.0
91.0,64.0
62.0,64.5
60.0,64.0
37.5,64.0
117.0,63.5
114.5,63.5
100.0,63.0
53.0,63.0
44.0,64.5
88.5,62.0
26.153846153846153,65.0
149.0,61.0
114.5,61.0
130.66666666666666,60.333333333333336
62.5,60.5
55.666666666666664,59.333333333333336
47.5,59.5
37.0,59.0
149.5,58.5
91.33333333333333,59.0
49.5,58.0
94.0,56.0
40.2,55.2
145.0,53.0
104.25,53.75
86.0,52.5
82.0,52.0
77.8,52.6
141.5,51.0
114.5,51.5
128.0,48.0
139.0,46.5
136.5,46.5
134.0,45.0
126.0,44.0
81.0,44.0
137.0,43.2
75.0,41.0
123.0,36.0
70.0,26.0
67.0,26.0
98.0,23.0
62.0,22.0
59.5,21.5
53.0,21.5
45.0,21.75
93.0,19.0
63.0,15.0
46.0,12.0
54.0,5.0
51.0,5.0
55.0,3.0
44.0,1.0
41.0,0.5
