x,y
35.0,198.5
117.0,194.0
116.5,191.0
119.83333333333333,191.16666666666666
191.5,189.5
116.0,189.0
97.625,189.75
102.0,186.0
26.0,186.0
24.0,186.0
192.5,184.0
104.0,184.5
14.0,184.0
84.5,183.0
16.0,183.0
194.0,182.0
23.666666666666668,183.66666666666666
191.66666666666666,181.66666666666666
86.0,181.0
181.5,180.0
181.5,178.0
82.0,178.33333333333334
17.0,178.5
179.0,178.0
103.0,177.0
84.0,177.0
82.0,176.0
181.0,175.6
87.0,176.25
25.5,172.5
20.0,173.0
177.0,171.0
168.33333333333334,172.16666666666666
78.5,171.0
8.0,171.0
17.0,170.0
190.0,169.0
78.5,169.0
161.0,168.0
90.5,168.0
81.0,168.0
27.0,168.5
191.75,168.5
179.0,167.0
176.92857142857142,168.14285714285714
91.0,166.0
27.0,166.0
82.0,165.4
15.0,163.5
179.0,162.0
7.5,162.75
23.0,161.75
145.91666666666666,162.0
76.0,160.0
27.5,160.5
10.0,160.0
7.5,160.0
30.0,157.0
11.0,157.0
8.5,157.5
29.5,155.0
23.75,155.25
149.6,154.4
27.0,153.5
8.0,153.0
140.16666666666666,153.33333333333334
16.0,151.0
139.2,150.8
41.0,150.0
164.0,149.0
62.0,148.0
42.0,148.0
8.0,148.0
130.0,147.0
127.5,147.0
24.0,147.0
28.0,146.0
22.0,146.0
11.0,145.0
129.8,144.8
30.0,144.5
22.0,144.0
13.0,143.5
6.818181818181818,144.72727272727272
129.75,142.25
30.0,142.0
12.0,141.33333333333334
117.5,140.0
21.142857142857142,137.71428571428572
94.5,135.5
3.5,131.5
97.0,130.5
4.0,129.0
14.0,128.0
101.71428571428571,128.85714285714286
97.66666666666667,127.66666666666667
22.428571428571427,128.14285714285714
108.0,123.0
27.0,122.66666666666667
5.333333333333333,123.0
193.0,120.0
110.2,122.0
106.5,120.5
191.0,118.5
25.5,117.5
15.0,116.0
26.0,115.0
0.5,115.0
101.0,114.0
89.0,114.0
87.0,114.0
3.0,114.0
100.0,112.0
11.0,112.0
102.0,110.0
100.0,110.0
10.0,110.0
27.0,109.0
19.0,108.0
4.333333333333333,108.66666666666667
2.0,108.5
22.0,107.0
12.0,107.33333333333333
9.0,107.0
27.0,106.0
80.57142857142857,107.14285714285714
62.333333333333336,106.5
67.5,103.5
61.0,103.0
59.333333333333336,102.0
27.6,102.9
87.0,100.81818181818181
199.0,96.0
143.0,96.0
67.0,97.0
14.666666666666666,95.33333333333333
6.0,95.0
47.0,94.0
0.0,94.0
29.0,93.0
12.0,93.33333333333333
8.0,94.0
175.8,93.0
15.5,92.5
31.0,91.0
44.57142857142857,91.57142857142857
153.0,89.0
52.333333333333336,89.33333333333333
34.0,89.0
174.0,88.0
36.0,88.0
3.6,88.2
149.0,87.0
151.8,87.0
37.0,86.0
25.25,89.5
2.0,86.0
16.0,85.0
180.0,84.0
146.5,84.0
192.0,83.33333333333333
178.0,80.0
33.0,80.33333333333333
176.0,79.5
173.5,77.5
175.0,76.0
172.0,75.0
165.0,75.5
19.25,76.5
5.5,74.5
2.5,74.5
180.0,72.5
164.25,72.5
135.5,72.0
24.0,72.0
20.0,72.0
18.0,72.5
133.0,71.5
28.0,71.0
2.0,71.5
26.0,70.5
6.333333333333333,70.83333333333333
154.5,69.5
26.0,68.0
3.0,68.0
30.75,68.5
18.0,67.5
15.0,67.0
29.0,66.0
27.0,66.0
147.5,65.5
142.0,63.0
139.5,62.5
145.0,60.333333333333336
138.5,59.5
142.5,58.0
140.0,57.5
18.25,56.5
16.0,55.0
157.5,54.5
153.5,53.5
150.75,53.75
134.33333333333334,53.666666666666664
17.0,52.5
124.0,51.5
8.166666666666666,52.166666666666664
0.5,51.0
135.0,50.5
5.0,50.0
180.0,49.0
114.0,49.25
15.333333333333334,50.333333333333336
7.0,49.0
141.5,48.5
5.0,48.0
145.0,48.0
11.666666666666666,44.666666666666664
116.8,43.2
147.0,41.0
145.0,40.5
126.5,39.0
0.5,39.0
123.0,38.0
104.0,36.0
126.66666666666667,36.0
123.33333333333333,35.333333333333336
134.25,35.0
132.75,31.75
100.0,30.5
115.0,28.5
107.0,22.0
104.33333333333333,22.0
86.5,17.5
146.25,17.375
89.5,16.75
87.0,15.0
85.16666666666667,13.0
76.0,11.0
79.0,10.0
74.0,9.0
76.75,8.0
54.5,7.5
108.0,0.0
105.42857142857143,1.5714285714285714
