x,y
159.0,199.0
167.5,195.75
167.0,193.0
174.75,193.0
104.5,190.5
101.33333333333333,191.5
13.0,189.5
106.8,190.0
93.4,189.4
112.0,186.0
0.0,186.0
115.5,186.0
105.5,185.5
103.25,186.5
11.0,185.5
120.0,183.66666666666666
92.0,183.0
111.25,181.75
0.0,181.0
127.0,181.0
121.0,180.0
139.5,179.5
123.0,179.0
91.75,180.25
0.0,179.0
7.0,179.83333333333334
9.2,178.2
131.2,177.0
134.0,175.0
126.25,173.25
99.0,173.0
125.5,171.0
99.0,171.0
141.5,170.5
138.5,170.0
140.0,168.0
143.0,167.5
110.42857142857143,167.85714285714286
145.0,166.0
101.0,168.0
111.0,165.0
149.2,165.2
119.125,164.5
158.4,163.5
129.5,162.0
133.16666666666666,162.0
118.0,161.0
159.0,160.0
157.0,160.0
155.0,160.5
159.0,156.0
170.0,156.1
193.0,152.5
185.0,152.5
182.0,150.0
193.0,149.0
182.5,148.0
198.6,147.4
122.0,144.25
122.0,142.0
111.5,142.5
57.4,144.8
53.4,143.4
49.0,143.0
160.55,143.95
45.5,141.0
129.5,140.5
101.66666666666667,140.66666666666666
166.66666666666666,139.83333333333334
100.0,139.0
98.0,139.0
95.25,139.25
47.5,139.5
87.11111111111111,139.77777777777777
71.33333333333333,136.66666666666666
94.66666666666667,135.66666666666666
80.6,135.2
176.33333333333334,132.0
136.8,132.4
44.27272727272727,133.27272727272728
92.66666666666667,126.33333333333333
195.75,124.75
97.5,124.5
77.25,123.25
196.0,122.0
143.0,124.14285714285714
142.0,122.0
103.0,121.5
101.0,121.0
88.75,122.0
83.0,122.4
78.83333333333333,120.0
151.0,116.0
153.0,112.0
148.71428571428572,112.71428571428571
142.0,109.5
153.4,109.2
145.33333333333334,109.0
123.58333333333333,108.66666666666667
157.4,103.8
136.83333333333334,104.0
138.0,101.0
164.42857142857142,98.57142857142857
144.0,95.0
151.33333333333334,96.5
198.33333333333334,93.33333333333333
198.25,90.75
155.66666666666666,88.66666666666667
166.1764705882353,86.17647058823529
198.66666666666666,85.0
190.5,84.75
166.0,83.0
166.2,79.8
193.0,76.5
181.0,75.0
189.0,73.0
180.0,72.0
198.4,69.2
195.0,68.66666666666667
187.33333333333334,68.66666666666667
182.33333333333334,68.33333333333333
11.0,52.5
7.5,51.75
14.166666666666666,51.333333333333336
0.0,49.5
4.0,47.0
32.0,45.0
30.0,45.0
23.0,45.0
54.0,44.0
51.8,45.0
25.0,44.0
5.0,44.5
56.5,43.0
149.0,43.0
137.0,41.5
161.5,40.0
159.5,41.25
154.5,41.666666666666664
140.91666666666666,42.166666666666664
25.75,40.75
9.0,40.6
62.6,39.4
49.75,39.0
17.0,38.0
109.5,37.0
60.75,37.25
57.0,38.5
109.0,35.0
105.66666666666667,35.333333333333336
100.0,35.0
83.0,35.0
180.25,35.625
88.0,34.0
75.66666666666667,35.166666666666664
126.0,33.0
80.0,34.0
149.92307692307693,33.53846153846154
129.0,33.0
116.0,32.5
78.0,32.0
53.0,32.0
49.57142857142857,34.142857142857146
197.0,32.888888888888886
166.66666666666666,32.0
26.09090909090909,32.54545454545455
111.0,30.0
97.5,30.0
66.0,30.0
31.5,30.0
182.0,28.0
135.8,29.0
63.0,28.5
174.0,27.0
110.0,27.0
85.33333333333333,28.666666666666668
176.0,26.0
107.57142857142857,27.714285714285715
80.0,26.0
37.5,26.75
59.75,26.25
56.333333333333336,25.666666666666668
54.0,25.0
42.54545454545455,26.363636363636363
171.0,23.0
165.0,24.6
157.0,23.0
146.0,24.5
138.5,23.0
48.5,24.166666666666668
181.625,23.5
159.33333333333334,23.22222222222222
139.0,21.0
101.42857142857143,23.0
189.0,23.266666666666666
118.0,20.0
67.4,20.6
61.75,20.75
198.14285714285714,19.857142857142858
118.0,18.0
78.6,18.8
110.33333333333333,18.0
101.0,17.0
114.0,16.77777777777778
95.58333333333333,17.333333333333332
103.25,15.75
101.0,15.0
91.0,15.5
