x,y
65.0,188.0
119.0,162.0
119.5,159.0
115.5,159.75
106.33333333333333,160.0
172.25,154.25
170.0,153.0
195.5,148.5
146.0,147.33333333333334
178.83333333333334,146.33333333333334
142.0,146.4
138.0,144.0
120.0,144.0
176.66666666666666,143.33333333333334
137.5,142.0
117.0,143.0
136.0,140.0
133.0,141.625
143.0,138.0
186.6,138.2
35.333333333333336,137.66666666666666
148.57142857142858,137.0
0.5,128.0
3.5,125.0
1.0,124.0
3.0,121.5
7.0,119.0
13.3125,120.0625
7.0,117.0
45.0,116.0
25.076923076923077,114.0
7.714285714285714,113.71428571428571
28.0,110.66666666666667
19.5,108.0
124.0,107.0
0.5,107.5
23.0,106.0
46.4,105.8
12.666666666666666,107.33333333333333
40.4,106.0
11.333333333333334,104.0
15.0,101.0
125.0,99.5
55.714285714285715,100.71428571428571
29.0,99.0
43.916666666666664,100.41666666666667
127.0,97.0
35.6,97.4
26.5,97.75
21.0,97.33333333333333
123.83333333333333,96.83333333333333
115.0,97.875
112.0,96.0
109.0,96.0
42.0,96.0
110.0,94.0
48.5,94.0
52.0,93.0
133.25,92.75
129.0,92.5
58.714285714285715,93.42857142857143
154.5,91.0
118.0,91.0
44.6,92.4
148.0,90.0
140.64285714285714,92.57142857142857
69.7,91.0
49.0,90.2
171.0,89.0
161.5,89.0
108.0,89.66666666666667
151.8,89.6
82.33333333333333,88.66666666666667
197.5,87.0
57.0,87.0
54.5,87.0
187.0,86.0
154.75,86.75
149.4,87.2
118.71428571428571,87.85714285714286
59.0,86.0
129.0,85.5
74.55555555555556,86.44444444444444
196.0,84.66666666666667
110.0,84.0
168.0,83.0
129.0,83.0
61.0,83.0
195.5,82.0
84.6,83.4
64.0,82.66666666666667
198.0,81.5
159.0,81.0
114.75,81.25
93.0,81.0
61.0,81.0
157.0,80.5
138.33333333333334,80.66666666666667
91.0,80.0
85.0,80.0
80.0,80.0
67.0,80.5
198.5,79.0
151.71428571428572,80.21428571428571
140.0,79.0
127.0,79.66666666666667
93.0,79.0
169.0,78.0
159.0,78.0
115.33333333333333,78.33333333333333
84.0,78.0
77.66666666666667,79.0
70.25,79.0
68.0,78.0
171.5,77.0
127.66666666666667,76.33333333333333
98.57142857142857,76.85714285714286
173.0,75.0
167.5,75.5
160.0,75.5
107.5,75.0
105.0,75.0
110.5,74.5
84.0,74.5
76.66666666666667,75.0
191.2,73.8
150.5,73.5
188.0,72.0
141.0,72.6
124.66666666666667,72.66666666666667
120.77777777777777,73.88888888888889
94.0,72.0
81.5,72.0
199.0,71.0
133.5,71.5
197.0,70.0
145.0,70.0
111.5,70.0
105.2,70.4
100.0,70.5
90.5,70.5
162.0,69.0
145.0,68.0
142.2,69.0
98.0,68.0
93.0,69.0
183.0,67.0
178.0,67.0
109.5,67.0
192.0,66.0
185.0,66.0
169.0,66.5
165.5,66.25
140.0,65.0
117.33333333333333,65.33333333333333
95.75,66.0
173.5,64.0
154.5,64.5
149.5,64.5
130.0,64.0
136.11111111111111,64.66666666666667
95.5,63.0
177.0,62.0
181.5,61.0
143.66666666666666,61.333333333333336
197.25,61.0
187.0,60.0
184.5,60.5
178.5,60.5
106.5,60.5
194.0,59.0
130.875,59.25
152.0,57.5
170.0,56.0
154.66666666666666,57.0
105.28571428571429,55.57142857142857
146.0,54.285714285714285
113.0,52.0
124.0,52.0
196.0,50.0
115.0,51.0
172.5,49.0
198.5,48.5
189.66666666666666,48.333333333333336
176.4,49.0
170.0,48.5
184.5,47.0
166.0,46.857142857142854
192.0,45.0
169.5,44.5
122.4,44.4
150.8,44.0
118.5,41.5
146.6,39.4
174.0,37.0
164.33333333333334,37.111111111111114
122.9375,38.5
173.5,35.0
133.28571428571428,36.857142857142854
177.25,34.75
169.66666666666666,34.166666666666664
198.5,32.0
196.0,32.0
184.5,32.0
133.0,32.5
184.0,30.0
138.5,30.0
129.5,31.666666666666668
150.0,29.0
136.0,29.0
183.0,28.0
176.0,28.0
152.5,28.5
180.5,27.5
173.5,27.5
163.0,27.0
144.9,28.6
143.0,27.0
155.5,26.833333333333332
181.5,25.5
179.0,25.0
163.5,25.0
175.6,24.6
159.8,24.8
169.8181818181818,25.09090909090909
