Var1,Var2
5.33731,2.59340677307023
5.45634999999999,2.56948351733274
5.492131,2.55791926569007
5.508437,2.56945442407553
5.346365,2.60884117027588
6.35526699999999,2.22530459147602
6.36345299999999,2.09968927153863
6.345406,2.10802660075882
6.28357899999999,2.22842861458486
6.401345,2.22507606777954
4.99694499999999,2.81127417808219
4.88730999999999,2.87276746377851
4.91251899999999,2.80444567509812
4.996933,2.81338125125913
5.174626,2.65298246181427
6.872406,1.84697484028818
7.01473,1.81484070164123
7.02652199999999,1.77281235029815
7.021587,1.7975888997755
6.97045899999999,1.87292855562039
