x,y
67.0,94.42857142857143
61.25,90.375
97.0,84.0
126.5,83.0
115.52,83.96
102.0,83.77777777777777
95.75,82.25
64.22222222222223,83.55555555555556
127.0,81.0
52.916666666666664,82.58333333333333
121.8,79.0
78.5,78.625
108.0,74.0
89.55555555555556,76.66666666666667
73.0,74.44444444444444
43.0,73.71428571428571
35.0,73.33333333333333
121.5,72.5
50.0,74.6875
82.2,71.7
57.77777777777778,71.88888888888889
101.83333333333333,71.25
45.583333333333336,68.33333333333333
32.0,65.33333333333333
37.666666666666664,64.66666666666667
34.0,58.0
25.818181818181817,59.31818181818182
14.25,50.0
26.8,49.266666666666666
36.57142857142857,45.142857142857146
7.333333333333333,44.22222222222222
24.166666666666668,43.916666666666664
16.2,42.5
19.0,38.22222222222222
3.888888888888889,38.666666666666664
10.153846153846153,37.30769230769231
5.0,32.666666666666664
11.705882352941176,29.823529411764707
0.3333333333333333,25.666666666666668
3.8461538461538463,17.76923076923077
75.0,13.0
127.0,4.5
123.7,4.5
