x,y
34.0,127.0
26.5,127.0
7.0,127.0
0.0,127.0
24.0,126.5
22.0,126.0
46.0,125.0
36.75,125.75
14.0,124.0
51.857142857142854,121.71428571428571
46.77777777777778,122.88888888888889
7.4,120.0
46.0,117.0
34.53846153846154,119.46153846153847
42.294117647058826,112.41176470588235
62.833333333333336,108.38888888888889
50.904761904761905,108.47619047619048
63.1,99.7
58.5,98.5
52.375,99.9375
69.28571428571429,81.71428571428571
60.68181818181818,80.72727272727273
73.5,73.5
62.666666666666664,73.0
56.0,72.0
68.89473684210526,71.57894736842105
54.0,70.0
50.5,61.0
73.8,58.8
65.78787878787878,62.03030303030303
68.8,52.7
62.42857142857143,47.76190476190476
63.0,44.0
55.0,41.0
53.0,41.0
54.0,39.0
84.5,28.6
81.0,27.0
72.6923076923077,20.46153846153846
66.66666666666667,16.333333333333332
88.75,16.0
84.75,14.5
79.0,13.5
81.5,9.5
75.61538461538461,11.615384615384615
70.0,8.0
70.5,5.5
83.76666666666667,5.2
68.0,1.5
