x,y
60.5,127.0
58.0,127.0
44.5,127.0
73.0,126.8
69.5,121.5
69.6,115.8
42.75,117.85
44.666666666666664,113.33333333333333
121.28571428571429,109.57142857142857
57.5,108.75
49.8,108.4
57.6,106.4
125.52173913043478,109.26086956521739
33.6,105.1
41.0,105.0
63.5,101.0
35.0,100.0
114.0,98.0
3.0,99.0
119.0,100.3
36.5,96.0
39.25,95.75
47.666666666666664,94.66666666666667
113.6,92.8
24.857142857142858,94.23809523809524
123.0,90.6
31.454545454545453,91.63636363636364
11.772727272727273,93.5909090909091
20.2,88.6
31.0,86.66666666666667
115.66666666666667,83.0
106.66666666666667,58.666666666666664
