x,y
18.0,120.0
16.0,119.0
42.8,112.4
4.5,112.5
10.0,111.0
41.0,108.0
12.0,102.0
45.0,101.0
43.0,100.0
62.0,99.0
40.0,99.0
13.0,99.0
54.0,96.0
63.0,89.0
36.0,89.0
63.0,86.0
13.0,84.0
79.0,79.0
69.0,79.0
51.0,74.0
81.0,58.0
52.0,55.0
62.0,49.0
79.0,48.5
64.0,47.0
71.0,46.0
93.0,44.8
72.0,43.0
88.5,42.5
100.5,41.0
68.0,41.0
53.0,41.0
97.0,35.0
87.0,35.0
84.0,35.0
78.0,35.0
55.0,35.0
50.0,35.0
105.0,34.0
72.0,34.5
67.0,34.0
52.0,34.0
85.0,33.0
69.0,33.0
65.0,33.0
55.0,33.0
91.0,29.0
110.0,28.5
99.0,28.0
112.0,27.0
101.0,27.0
103.0,26.0
99.0,26.0
86.5,21.5
106.0,18.0
91.5,16.5
89.0,10.5
91.0,9.0
25.0,6.0
43.0,4.0
41.0,3.0
27.6,5.0
86.5,2.0
