x,y
27.5,127.0
19.0,127.0
16.0,125.0
57.0,122.0
33.0,120.0
3.0,120.0
0.6666666666666666,120.33333333333333
58.0,119.0
33.5,117.5
44.666666666666664,115.66666666666667
61.5,113.5
19.0,111.0
42.5,110.0
18.5,109.0
67.0,107.0
43.0,107.5
24.0,106.5
55.0,105.0
66.16666666666667,104.5
53.0,104.0
47.0,104.0
61.0,103.0
51.5,102.0
32.0,100.0
59.0,98.0
55.42857142857143,98.57142857142857
70.4,94.4
67.0,92.0
63.0,91.66666666666667
72.0,86.5
56.5,84.0
60.0,83.5
71.5,82.0
56.0,81.0
64.5,79.5
71.5,78.0
57.5,78.5
73.0,75.0
55.0,73.6
73.0,69.0
57.0,68.0
75.0,62.5
60.0,59.0
70.66666666666667,52.333333333333336
56.0,49.0
60.0,47.0
57.0,46.0
67.0,44.333333333333336
67.0,42.0
64.5,42.0
61.0,40.0
53.75,42.25
65.0,39.0
63.0,38.0
61.8,34.6
61.0,32.0
90.0,30.0
79.0,30.0
86.33333333333333,29.333333333333332
84.0,29.0
89.0,28.0
80.0,28.0
74.5,28.5
77.0,27.5
7.666666666666667,27.666666666666668
74.0,26.0
78.0,25.0
76.0,24.5
85.0,23.0
88.0,22.666666666666668
72.0,21.0
89.0,17.0
68.0,16.0
88.0,15.0
88.0,13.0
8.5,10.0
89.0,9.0
84.0,6.0
65.0,6.0
87.5,4.5
83.0,4.0
12.0,1.5
