x,y
116.0,127.0
80.0,127.0
63.0,126.0
86.0,125.0
55.0,124.0
90.0,123.5
72.0,123.0
74.0,122.5
57.0,122.0
113.0,121.0
47.0,121.0
78.5,118.5
66.0,117.0
126.5,116.5
106.0,116.0
85.0,116.0
52.5,116.5
94.5,114.0
55.0,114.0
110.5,113.5
87.0,113.0
73.0,113.0
57.0,113.5
104.0,112.0
92.5,112.5
76.4,112.2
117.66666666666667,109.66666666666667
39.5,106.0
37.0,103.0
59.333333333333336,101.0
34.0,95.0
56.0,91.0
28.0,85.0
28.0,82.0
9.0,80.0
28.0,75.0
46.0,74.0
29.0,73.0
2.0,73.0
34.0,72.0
40.5,71.5
40.0,69.0
20.0,64.0
23.0,62.0
17.0,62.0
13.0,60.0
11.0,60.0
27.5,51.5
25.0,51.0
25.0,49.0
11.5,49.0
5.0,49.0
18.0,48.0
14.0,48.0
3.0,48.0
10.0,46.0
4.0,45.0
2.0,45.0
38.0,43.0
1.0,34.0
20.0,31.0
21.0,29.0
24.0,23.0
10.0,20.0
29.0,16.0
64.0,15.0
75.0,13.0
25.75,3.5
61.0,0.0
