x,y
13.5,119.5
14.5,117.0
50.0,113.0
101.0,112.0
98.0,111.66666666666667
31.0,108.0
122.0,105.0
120.0,105.0
40.5,105.0
76.0,102.0
77.0,100.0
36.0,98.0
38.0,97.5
14.0,95.33333333333333
40.0,93.0
22.5,93.5
55.0,91.0
28.0,90.0
37.0,88.0
58.5,87.5
51.0,85.0
24.0,84.0
63.0,82.0
43.5,82.0
62.5,80.0
45.0,80.0
43.0,79.0
24.0,77.0
110.0,76.75
70.5,75.0
89.5,64.0
49.0,62.0
102.5,59.5
65.0,55.0
27.0,54.0
52.5,51.0
34.0,50.0
101.25,46.75
35.0,45.0
111.0,44.5
63.5,42.5
41.0,37.0
78.66666666666667,37.0
64.0,35.0
43.0,35.0
45.5,30.5
69.0,29.0
47.0,27.0
67.0,25.0
53.0,23.0
56.0,22.0
54.0,21.0
81.0,20.0
61.0,20.0
47.5,19.0
62.5,18.0
67.0,10.0
80.0,9.0
72.0,6.0
