Var1,Var2
6.935091,1.23183202547984
7.18281299999999,1.04749765774657
7.72193399999999,0.740460804850578
9.016998,0.26804718767729
7.31937699999999,1.12448897250033
8.18708699999999,0.762147222339587
7.96278899999999,0.651924464207819
7.004637,1.05685767134441
6.98274399999999,1.05795752217075
6.90753599999999,1.08966101014416
6.80016899999999,0.935582987706292
6.44203999999999,1.39917801705757
8.25076899999999,0.4534159926696
7.685945,0.895751310061054
8.34625099999999,0.612134960247298
7.838784,0.755060095015056
7.855207,0.671753784313723
6.17651999999999,1.3124537918091
7.519466,0.475654973131935
6.79560999999999,1.33000543579507
6.51661499999999,1.31737132047281
7.36205099999999,0.844658095730571
7.38938199999999,0.989957990741352
5.63751199999999,1.60886289240549
7.65342799999999,1.00794519009808
6.32844099999999,1.12509428672531
6.73660199999999,1.63899292332099
6.287098,1.65311434240212
6.15157599999999,1.98208933864542
5.43687099999999,1.5738510861738
8.366153,0.603786747070114
7.456662,0.919475646980664
9.12132699999999,0.16423633377361
8.11318699999999,0.0765029174413332
7.59649399999999,0.666874182726241
8.50804499999999,0.408654880430445
9.62841099999999,0.0177357709086117
7.813703,0.828983329214825
9.56713499999999,0.052142737869783
7.05899099999999,1.18141973203047
8.13705,0.512575443553688
8.160549,0.692984359652584
8.36508699999999,0.655707701986758
9.251724,0.13486545844574
6.16262899999999,0.887894680916935
7.719847,1.05764252304929
8.356949,0.474328070481683
8.20839399999999,0.871452398305083
8.0181,0.86811213121246
7.217007,1.34160361300392
8.38578699999999,0.517443094377247
6.80775,1.19642855010944
6.77350899999999,1.23504651134103
7.68032199999999,1.04781259740953
8.414002,0.740301454653542
8.19056099999999,0.770729750946156
8.60447999999999,0.453384386557964
9.23936699999999,0.150880116968702
6.00794499999999,1.84672628027682
7.96702899999999,0.746229100706132
8.567048,0.520840674345823
8.18084799999999,0.676107466649178
6.72407299999999,1.28718975341195
6.964485,1.34816082361175
8.01103299999999,0.768737114942533
7.020432,0.893101333333332
8.355624,0.869033352843807
7.19670899999999,1.06509669315105
6.89945599999999,1.44952481136711
8.52504099999999,0.753626902542383
8.55518299999999,0.570642191444415
9.249871,0.249569310792126
6.64437,1.05760486535009
7.90259699999999,0.857818288982938
8.99272699999999,0.36686656030615
8.22682899999999,0.67959023127724
7.85893799999999,0.965242925852235
7.73929499999999,0.98548847768154
8.18142199999999,0.797940972793636
8.970666,0.366385214361136
8.44152999999999,0.237467692054073
8.002685,0.887874510345283
8.405958,0.18017825850789
8.63917199999999,0.190033807002564
8.25824599999999,0.742084928585612
8.30253999999999,0.706132229157092
8.810846,0.337956922565064
8.74554999999999,0.167384668071653
7.80553199999999,0.758230376237623
8.62108899999999,0.607929210609663
9.43354199999999,0.128207347258483
8.53945399999999,0.475355917355376
8.346472,0.463146573797671
8.854605,0.241990772700335
8.43819099999999,0.296879647827252
8.276152,0.556080496697488
8.63035999999999,0.349556760256327
8.615479,0.566369228450551
8.63259799999999,0.382764394957983
8.72088399999999,0.319670821664463
