Var1,Var2
5.266093,2.42001551886415
5.89280499999999,2.13335180807277
5.19922899999999,2.24360045736434
6.16727999999999,0.162984387768728
4.05885999999999,2.47881241976849
6.70402499999999,1.34186422831717
5.96992099999999,1.15256391279263
6.10830599999999,1.49395088682377
6.38865899999999,1.19324491580674
6.417337,0.89758877965409
