"x","y","z","intensity"
53.8461538461538,104.769230769231,0,143.692307692308
66.4,103.2,0,124.8
85.0833333333333,101.666666666667,0,161.583333333333
72.6071428571429,102.857142857143,0,155.321428571429
49.0588235294118,101.176470588235,0,178.117647058824
100.875,98.125,0,134.125
26.1176470588235,98.5882352941177,0,176.588235294118
19,98,0,116.714285714286
82.2307692307692,97.5384615384615,0,147.076923076923
48.6666666666667,96.6666666666667,0,128
42.6,99.52,0,153.64
91.9666666666667,99.1,0,169.133333333333
61.2692307692308,96.9615384615385,0,114.538461538462
113.923076923077,95.3846153846154,0,135.769230769231
95.75,94.4166666666667,0,159.75
107.571428571429,94.5,0,149.857142857143
33.6785714285714,94.8214285714286,0,155.821428571429
23.125,93.125,0,148.25
102.454545454545,91.3636363636364,0,146.909090909091
126,88.3333333333333,0,140.333333333333
107.666666666667,87.6666666666667,0,125.666666666667
16.1111111111111,89.3888888888889,0,118.444444444444
5.13636363636364,89,0,157.181818181818
118.5625,86.6875,0,183.375
112,85,0,110
3,82,0,112
126.6,80.8,0,153.8
119.714285714286,79.4285714285714,0,124.857142857143
1.38461538461538,75.3846153846154,0,137.692307692308
124.125,74.125,0,113.875
127,67,0,76
0,55.5,0,95.5
2,51.5,0,125
120.333333333333,47.8888888888889,0,117.333333333333
125,45,0,132.666666666667
5.72222222222222,44.3333333333333,0,178.138888888889
122.666666666667,39.6666666666667,0,132.666666666667
115.272727272727,39.7727272727273,0,161.727272727273
2,37,0,97
17.5333333333333,39,0,143.533333333333
9.91666666666667,36.6666666666667,0,143.583333333333
118.666666666667,34.2666666666667,0,141.6
44.5,33,0,101
29.8947368421053,33.9473684210526,0,140.315789473684
103.933333333333,33.9333333333333,0,154.8
81.4285714285714,31.8571428571429,0,115
72,30,0,108
55.1666666666667,31.1666666666667,0,110
20.4666666666667,31.9666666666667,0,165.833333333333
98.2631578947368,29.2105263157895,0,165.473684210526
93.1842105263158,31.5789473684211,0,164.947368421053
46.7692307692308,26.7692307692308,0,150.846153846154
30.2666666666667,27.0666666666667,0,150.933333333333
78.1333333333333,25.4,0,130.6
39.34375,26.78125,0,163.90625
86.1818181818182,23.8181818181818,0,126.636363636364
71,22.5,0,126.833333333333
52.4,22.8,0,131.6
61.2765957446809,26.0212765957447,0,156.212765957447
