Var1,Var2
5.59765999999999,2.39565531787797
5.33995,2.46653222497992
5.412866,2.49480111753399
5.36164499999999,2.48158644104804
5.35599599999999,2.42646544977663
6.30774199999999,2.14202594002142
6.27814699999999,2.25072269042476
6.375583,2.08384245607045
6.46082599999999,1.98805443937474
6.309226,2.12633118475073
5.056977,2.52778128583491
4.97262899999999,2.64333219929453
4.97320399999999,2.67424706474511
5.02148299999999,2.57231400594513
4.92085899999999,2.64945463967907
7.058192,1.77653663741339
7.11006399999999,1.75158198488091
7.04095,1.73620476960678
7.07572499999999,1.70258384937092
7.06085099999999,1.71580126322873
