"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"2","structure_1_30_1_Composite.tif",0,0,1,0.8689,0.8689,0.8571,0.3117,0.7546,0.7546
"3","structure_1_30_1_Composite.tif",0,1,0,0.7708,0.7708,0.5,0.2104,0.7546,0.7546
"21","structure_1_30_2_Composite.tif",0,0,1,0.8435,0.8427,1,0.3536,0.7453,0.7453
"31","structure_1_30_2_Composite.tif",0,1,0,0.8266,0.8257,1,0.2903,0.7453,0.7453
"22","structure_1_30_3_Composite.tif",0,0,1,0.8144,0.8143,0.5,0.3006,0.7437,0.7437
"32","structure_1_30_3_Composite.tif",0,1,0,0.8558,0.8555,0.8,0.2506,0.7437,0.7437
"23","structure_1_30_4_Composite.tif",0,0,1,0.8485,0.8484,1,0.28,0.7363,0.7363
"33","structure_1_30_4_Composite.tif",0,1,0,0.8544,0.8544,1,0.2561,0.7363,0.7363
"24","structure_1_30_5_Composite.tif",0,0,1,0.8645,0.8644,1,0.294,0.7315,0.7315
"34","structure_1_30_5_Composite.tif",0,1,0,0.8163,0.8164,1,0.3999,0.7315,0.7315
"25","structure_2_30_1_Composite.tif",0,0,1,0.8729,0.8727,1,0.3446,0.8247,0.8247
"35","structure_2_30_1_Composite.tif",0,1,0,0.8799,0.8791,1,0.3121,0.8247,0.8247
"26","structure_2_30_2_Composite.tif",0,0,1,0.8725,0.8726,1,0.3699,0.8243,0.8243
"36","structure_2_30_2_Composite.tif",0,1,0,0.8703,0.8703,1,0.375,0.8243,0.8243
"27","structure_2_30_3_Composite.tif",0,0,1,0.8377,0.838,1,0.3937,0.8241,0.8241
"37","structure_2_30_3_Composite.tif",0,1,0,0.8867,0.886,0.75,0.2738,0.8241,0.8241
"28","structure_2_30_4_Composite.tif",0,0,1,0.856,0.8552,0.6666,0.2808,0.8077,0.8077
"38","structure_2_30_4_Composite.tif",0,1,0,0.8106,0.8095,1,0.3871,0.8077,0.8077
"29","structure_2_30_5_Composite.tif",0,0,1,0.8544,0.8546,1,0.2743,0.8018,0.8018
"39","structure_2_30_5_Composite.tif",0,1,0,0.8864,0.8861,1,0.2819,0.8018,0.8018
"210","structure_3_30_1_Composite.tif",0,0,1,0.8585,0.8585,1,0.3043,0.7054,0.7054
"310","structure_3_30_1_Composite.tif",0,1,0,0.8165,0.816,0.5,0.2234,0.7054,0.7054
"211","structure_3_30_2_Composite.tif",0,0,1,0.8079,0.8077,0.6666,0.2899,0.7154,0.7154
"311","structure_3_30_2_Composite.tif",0,1,0,0.8378,0.8375,1,0.2846,0.7154,0.7154
"212","structure_3_30_3_Composite.tif",0,0,1,0.8308,0.8308,1,0.3299,0.6911,0.6911
"312","structure_3_30_3_Composite.tif",0,1,0,0.8426,0.8425,1,0.2963,0.6911,0.6911
"213","structure_3_30_4_Composite.tif",0,0,1,0.8484,0.8484,1,0.3101,0.6796,0.6796
"313","structure_3_30_4_Composite.tif",0,1,0,0.8389,0.8389,1,0.2957,0.6796,0.6796
"214","structure_3_30_5_Composite.tif",0,0,1,0.8157,0.8152,0.3333,0.2174,0.6879,0.6879
"314","structure_3_30_5_Composite.tif",0,1,0,0.8254,0.8254,1,0.3164,0.6879,0.6879
"215","structure_4_30_1_Composite.tif",0,0,1,0.9131,0.9131,1,0.4048,0.865,0.865
"315","structure_4_30_1_Composite.tif",0,1,0,0.8609,0.8609,1,0.3871,0.865,0.865
"216","structure_4_30_2_Composite.tif",0,0,1,0.8982,0.8982,1,0.3741,0.8522,0.8522
"316","structure_4_30_2_Composite.tif",0,1,0,0.8678,0.8654,1,0.3634,0.8522,0.8522
"217","structure_4_30_3_Composite.tif",0,0,1,0.8996,0.8995,1,0.3877,0.8543,0.8543
"317","structure_4_30_3_Composite.tif",0,1,0,0.9002,0.8999,1,0.3733,0.8543,0.8543
"218","structure_4_30_4_Composite.tif",0,0,1,0.8885,0.8885,1,0.3883,0.8467,0.8467
"318","structure_4_30_4_Composite.tif",0,1,0,0.883,0.8833,1,0.358,0.8467,0.8467
"219","structure_4_30_5_Composite.tif",0,0,1,0.8654,0.8655,1,0.3947,0.8424,0.8424
"319","structure_4_30_5_Composite.tif",0,1,0,0.8857,0.8857,1,0.4051,0.8424,0.8424
