"x","y","z","intensity"
28,123,0,108.142857142857
6.16666666666667,121.166666666667,0,110.666666666667
14,118,0,100.444444444444
7.5,116.5,0,98.25
24.3636363636364,115.818181818182,0,107.090909090909
17.7142857142857,111,0,112.857142857143
9.875,110.875,0,107.5
2.83333333333333,111.083333333333,0,130.833333333333
33.125,99.875,0,101.5
5.66666666666667,97.6666666666667,0,83
14,97,0,97.8888888888889
22.875,95.875,0,103.5
36.3333333333333,94.1111111111111,0,101.888888888889
28,93.5,0,93
17,90.2857142857143,0,113.857142857143
11.8333333333333,87.8333333333333,0,103.833333333333
34,86,0,100.888888888889
17.5,84,0,100
42,84,0,102.777777777778
23.75,79,0,110.5
19,78,0,148
23.5,75,0,118.666666666667
28,73.5,0,116.5
32.8333333333333,71.1666666666667,0,107.166666666667
41.4137931034483,72.9310344827586,0,120.48275862069
22.3333333333333,69.6666666666667,0,116.333333333333
15.047619047619,72.6666666666667,0,130.333333333333
32.7272727272727,67,0,116.545454545455
21.5,66,0,114.5
40.5,63.5,0,132.083333333333
23.5,62,0,108.5
18.3846153846154,61.6153846153846,0,122
43.4,60.2,0,95
33.2857142857143,60,0,95.1428571428571
24.875,52.125,0,93.5
43.1578947368421,50.4736842105263,0,135.736842105263
58,48.5,0,100.333333333333
41.6666666666667,46.6666666666667,0,119
75.75,44.5833333333333,0,118.583333333333
66.9090909090909,44.6363636363636,0,140.636363636364
70.3846153846154,40.3846153846154,0,127.923076923077
89,38,0,87.7777777777778
38.6875,39.5,0,100.1875
79.3333333333333,36.1111111111111,0,97.5555555555556
100.833333333333,33.8333333333333,0,100.333333333333
95,33.2857142857143,0,103.571428571429
53,34.55,0,117.2
126,29.5,0,101.166666666667
48.7142857142857,29,0,95.7142857142857
65.875,26.875,0,100.75
55.875,27.125,0,96.125
102.785714285714,27,0,130.571428571429
71,26,0,102.333333333333
91.8636363636364,26.4090909090909,0,117.181818181818
116.285714285714,22,0,97.7142857142857
62,22.2857142857143,0,94
105.615384615385,19.6153846153846,0,128.769230769231
99,18.7142857142857,0,102.428571428571
85.7142857142857,19,0,112.285714285714
112.285714285714,18,0,107.571428571429
74.125,17.125,0,103.125
89,16,0,99.4444444444444
111.833333333333,12.1666666666667,0,104.333333333333
77,12,0,100.714285714286
124.666666666667,9.33333333333333,0,104
105.1875,10.1875,0,158.125
118.238095238095,9.71428571428571,0,109.809523809524
108.666666666667,6.66666666666667,0,110.666666666667
124.285714285714,4,0,100.571428571429
93.8,4,0,100.7
