x,y
65.0,127.0
99.0,125.0
83.0,123.0
67.0,122.0
67.5,119.5
97.0,118.0
87.5,115.5
76.0,113.0
73.5,113.5
81.0,111.5
119.0,97.0
43.5,97.0
99.0,96.0
43.0,95.0
72.0,73.0
71.0,71.0
12.0,71.5
74.0,69.0
101.0,67.0
83.0,67.0
102.5,65.0
94.5,65.5
110.0,64.0
67.0,64.0
13.0,61.0
91.0,59.0
13.0,58.0
66.0,56.5
64.0,56.0
56.5,55.5
79.0,52.0
72.0,51.0
62.0,51.0
79.0,50.0
74.0,50.0
9.0,48.0
62.0,46.0
79.0,45.0
48.0,43.0
27.0,40.0
47.0,38.0
53.0,36.0
78.0,35.0
60.0,31.0
69.0,29.0
67.0,29.0
54.0,28.0
47.0,26.0
70.0,25.6666666666667
45.0,25.0
60.0,22.0
47.0,22.0
67.0,19.0
69.0,17.0
45.0,14.0
25.0,14.0
63.0,12.0
1.0,12.0
9.0,4.0
61.0,3.0
