x,y
37.5,109.0
107.0,107.0
105.0,106.5
101.5,103.5
115.0,94.0
90.5,93.75
86.0,88.0
83.0,85.0
30.5,76.5
7.0,76.0
3.0,76.0
76.0,75.0
7.0,74.0
2.0,74.0
5.0,72.0
22.5,71.0
20.0,71.0
52.0,69.0
39.0,69.0
37.0,69.0
8.66666666666667,69.6666666666667
21.5,68.5
52.75,65.75
18.0,64.0
61.0,62.0
20.1666666666667,60.0
26.5,59.1666666666667
84.0,56.0
39.0,56.0
35.0,56.0
53.0,55.0
37.0,55.0
16.0,55.0
14.0,55.0
1.7142857142857097,50.71428571428571
82.0,48.0
17.0,48.0
14.5,47.0
12.0,47.5
9.66666666666667,47.6666666666667
0.0,47.0
22.6666666666667,47.6666666666667
0.0,45.0
77.0,42.2
73.0,38.5
6.0,38.0
69.0,37.0
63.5,37.0
21.0,37.5
6.0,36.0
55.3333333333333,33.6666666666667
12.0,34.0
0.5,33.5
14.0,30.0
0.0,30.5
48.0,29.0
45.0,29.0
48.75,26.5
37.5,26.0
19.0,24.0
2.0,24.0
41.0,23.0
37.0,23.0
21.0,23.0
4.0,22.0
1.0,22.0
45.0,21.0
8.0,21.0
10.0,21.0
32.0,19.0
