x,y
56.0,106.0
21.5,104.0
16.5,103.0
0.0,100.0
15.75,99.5
3.5,97.0
18.6666666666667,97.0
16.0,96.0
38.5,95.5
35.0,95.0
30.4444444444444,97.3333333333333
9.0,95.5
6.71428571428571,96.1428571428571
38.0,93.0
32.0,93.0
36.0,91.0
45.4,89.2
43.0,88.0
22.5,89.0
9.0,88.0
40.2,87.4
54.0,83.0
56.0,82.0
34.6666666666667,83.0
11.333333333333302,83.0
69.0,81.0
29.0,81.0
16.0,80.0
11.0,80.0
4.0,80.0
28.0,79.0
8.0,79.6666666666667
57.6666666666667,79.0
40.0,78.0
26.0,77.0
2.0,77.3333333333333
41.2,75.8
65.5,73.0
63.0,73.0
34.0,72.0
71.5,71.5
66.0,71.0
47.1666666666667,72.1666666666667
81.0,69.0
36.5,69.5
14.1818181818182,69.7272727272727
82.0,67.0
26.0,66.0
87.0,65.0
47.4,64.6
67.6666666666667,62.3333333333333
54.0,62.0
114.0,61.75
62.5,61.5
79.1666666666667,61.3333333333333
91.2857142857143,58.71428571428571
91.0,56.0
71.5,56.75
69.0,55.0
101.0,54.0
75.0,54.0
112.666666666667,53.5
103.0,51.0
94.25,51.25
70.0,52.0
100.0,51.0
97.3333333333333,51.0
75.8,50.8
96.0,46.0
85.3333333333333,45.6666666666667
82.3333333333333,46.0
108.666666666667,43.3333333333333
126.5,42.5
100.0,42.0
124.25,41.75
98.0,41.0
48.75,42.0
114.5,40.0
77.0,40.0
126.666666666667,38.6666666666667
92.0,38.0
94.5,37.5
89.0,37.0
96.0,35.0
91.0,35.0
81.0,34.75
100.0,32.0
100.0,30.0
120.0,30.2
112.0,29.0
110.0,28.0
99.0,28.0
97.0,27.5
112.125,26.25
115.0,24.0
117.2,23.2
124.5,22.25
56.2,22.7
96.25,20.0
5.5,15.5
115.6,14.6
107.666666666667,12.666666666666698
