x,y
44.6666666666667,118.666666666667
41.0,118.0
7.0,117.0
5.6,119.0
26.0,115.0
18.0,115.0
59.1666666666667,114.666666666667
50.0,114.0
33.4,114.6
53.875,113.625
43.0,111.0
39.6,111.6
20.6666666666667,112.0
60.0,107.0
58.0,107.0
63.0,106.5
31.0,107.57142857142901
20.2,106.0
58.0,104.0
55.0,104.5
50.71428571428571,105.714285714286
33.0,104.0
92.5,102.0
57.0,102.0
30.0,102.0
69.0,99.0
60.75,100.25
58.0,98.0
61.0,97.0
56.0,97.0
52.5,97.75
72.4,96.8
62.0,94.0
16.0,93.0
63.4,91.6
55.2,91.8
73.0,89.0
60.0,89.0
58.0,88.5
56.0,88.5
57.5,86.0
61.0,83.8571428571429
79.0,81.5
75.3333333333333,82.0
77.3333333333333,80.0
63.8333333333333,77.5
47.75,77.0
84.0,74.0
68.6666666666667,76.5
66.0,74.0
84.0,72.0
72.0,71.5
85.0,70.0
66.75,70.5
71.0,68.0
67.5,66.5
72.5,62.5
68.0,62.0
87.0,61.0
85.0,61.5
71.0,59.0
68.0,59.0
73.5,58.75
15.333333333333302,58.3333333333333
67.0,57.0
76.75,55.75
91.0,53.0
86.8,52.6
63.6666666666667,52.0
77.625,49.625
89.6666666666667,47.3333333333333
91.0,45.0
80.8,44.0
93.0,42.0
91.0,42.5
80.3333333333333,40.6666666666667
91.6666666666667,39.5
82.4,33.6
93.0,29.0
88.2727272727273,30.818181818181802
46.0,29.0
98.125,28.375
75.6666666666667,27.0
61.0,26.0
100.5,25.0
103.5,22.0
85.0,22.0
87.0,20.5
14.5,19.0
96.1818181818182,19.0909090909091
12.333333333333302,17.3333333333333
109.285714285714,17.0
37.6666666666667,15.666666666666698
112.5,13.0
107.666666666667,14.0
90.5,13.0
113.0,11.0
110.0,11.5
109.0,7.0
107.0,7.0
113.0,7.25
111.0,5.0
99.25,6.0
114.0,3.3333333333333304
99.0,3.0
79.0,0.0
77.0,0.5
