x,y
5.0,122.0
75.0,118.0
76.0,116.0
126.0,112.0
89.0,112.0
91.0,111.0
80.0,109.0
91.6,104.8
49.0,101.0
45.0,101.0
39.0,100.666666666667
35.0,100.0
47.0,99.0
37.0,98.5
94.0,97.3333333333333
53.6666666666667,98.0
57.0,97.0
36.0,96.0
60.5,95.0
32.0,94.0
66.5,93.5
39.5,92.5
32.0,92.0
68.0,91.0
47.0,91.5
81.3333333333333,90.6666666666667
55.0,90.0
69.0,89.0
54.0,88.0
35.5,87.0
61.0,86.0
68.5,84.5
37.0,84.0
77.5,82.5
68.0,82.0
52.0,82.0
41.5,83.0
67.0,80.0
90.7142857142857,80.4285714285714
63.0,78.0
109.0,77.0
66.0,75.0
95.0,74.0
91.0,74.0
76.0,75.8
72.0,74.0
80.5,69.5
89.0,69.0
81.3333333333333,66.6666666666667
78.6666666666667,66.6666666666667
107.0,64.0
116.0,61.0
90.0,61.0
113.5,60.0
87.0,60.0
125.5,57.0
90.2,57.8
89.0,55.0
98.0,54.0
126.0,53.0
116.0,54.0
114.0,53.0
126.5,50.5
87.5,50.0
106.0,48.0
115.0,43.0
107.0,43.0
120.4,41.8
107.0,41.0
77.5,40.0
119.0,34.0
117.0,34.5
127.0,29.0
86.0,29.0
88.0,24.0
126.0,21.0
89.0,19.0
106.0,18.5
126.333333333333,18.0
104.0,17.0
92.5,17.0
117.0,16.0
97.0,16.0
114.0,15.0
90.3333333333333,16.0
116.666666666667,13.666666666666698
105.0,9.0
