x,y
15.6,123.2
5.0,118.0
106.0,115.0
20.0,115.0
18.0,115.0
16.0,115.0
2.0,115.5
104.0,114.5
25.714285714285698,115.142857142857
5.5,115.25
100.5,114.166666666667
17.0,113.0
121.714285714286,113.57142857142901
113.25,113.25
2.0,112.666666666667
100.0,111.0
23.0,111.0
122.5,110.0
58.0,110.0
118.666666666667,109.666666666667
106.5,109.5
122.0,108.0
94.0,108.0
98.0,107.0
18.75,108.0
114.0,105.0
91.0,105.666666666667
5.0,105.0
98.0,103.0
1.0,103.0
125.2,103.2
108.5,102.0
84.0,102.666666666667
113.833333333333,99.5
107.0,99.6666666666667
96.6666666666667,98.6666666666667
91.0,98.0
27.0,97.0
124.0,96.0
88.2,97.4
78.4,96.2
1.0,95.0
13.5714285714286,94.7142857142857
10.0,92.0
3.0,91.0
78.0,90.0
73.0,90.0
70.5,90.0
68.0,89.0
0.5,88.5
80.0,86.0
76.75,85.5
66.5,85.5
81.6,85.2
71.0,83.0
68.0,83.0
62.0,79.75
59.0,78.5
0.0,78.0
57.0,76.0
74.0,75.5
1.0,75.0
83.0,73.0
54.0,73.5
73.0,71.5
69.875,71.125
63.0,69.0
60.0,69.0
64.0,67.0
60.0,66.0
63.3333333333333,64.0
56.0,63.6666666666667
37.25,64.0
31.0,62.5
34.0,61.0
56.0,60.5
53.5,60.5
26.5,60.75
26.0,59.0
16.0,59.571428571428605
44.0,57.5
19.0,57.0
4.0,57.3333333333333
45.0,55.0
41.5,55.5
38.0,55.5
25.5,55.75
18.0,54.0
32.0,54.75
15.5,52.0
26.5,49.5
20.0,46.75
8.75,32.75
0.0,30.0
0.0,16.5
