x,y
79.5,120.0
80.0,118.0
112.5,102.0
126.5,101.5
113.0,100.0
113.0,98.0
122.0,93.0
113.0,92.0
98.0,91.0
127.0,90.0
108.0,89.0
2.5,88.5
123.09090909090901,89.7272727272727
115.0,86.5
97.3636363636364,87.5454545454545
88.8,85.6
98.6666666666667,84.0
70.5,83.5
76.5625,83.9375
59.6666666666667,81.3333333333333
107.5,79.5
68.4285714285714,80.4285714285714
87.0,78.0
74.6666666666667,79.0
73.0,78.0
50.0,77.0
86.0,76.0
74.5,76.0
28.0,75.0
12.0,75.0
91.0,78.3333333333333
25.0,74.3333333333333
52.0,75.0
28.0,73.0
90.0,72.0
88.0,72.0
83.5,73.0
43.28571428571429,74.0
67.0,71.0
25.5,71.5
15.0,71.0
85.0,70.0
79.6666666666667,70.3333333333333
30.75,71.25
17.0,70.0
77.0,69.0
80.5,68.0
70.875,69.75
67.25,68.5
84.0,67.0
38.77777777777779,68.7777777777778
10.8,70.9333333333333
22.3333333333333,66.0
16.0,65.0
71.25,64.5
28.75,65.0
74.6666666666667,64.0
33.2,63.2
20.5,62.25
32.0,61.0
16.375,59.0
65.5,57.9166666666667
0.0,56.0
66.0,54.0
62.0,54.25
40.0,53.8
27.5,53.0
23.0,54.0
56.5,52.5
25.0,52.0
43.1666666666667,51.1666666666667
38.5,50.0
13.0,50.0
10.5,50.5
1.0,50.0
49.0,49.0
22.285714285714302,50.1428571428571
9.0,49.0
11.0,48.0
30.1666666666667,48.0
5.857142857142861,48.28571428571429
35.0,46.0
45.4166666666667,46.3333333333333
32.75,44.75
5.0,30.5
