Var1,Var2
5.44429999999999,2.38384643656582
5.322285,2.58292272381509
5.46776299999999,2.4940044485331
5.47977499999999,2.56148293421812
5.41870499999999,2.49015029157668
6.343244,2.13291542028986
6.516421,2.01177273790929
6.41246199999999,2.12916795594714
6.37448199999999,2.11908781345393
6.281358,2.19678326394052
4.838461,2.66687027435841
4.898909,2.63665214150525
4.996479,2.60140497358517
4.95789699999999,2.73302648664795
5.004313,2.51364270210021
7.013286,1.79760162571054
6.98922499999999,1.78701001900029
7.00809999999999,1.72471360737066
6.94286099999999,1.70649820908092
6.932202,1.73592718075235
