Var1,Var2
5.442038,2.66578970463652
5.454949,2.68878846059043
5.246232,2.83926560320527
5.46571499999999,2.62410449458484
5.30506599999999,2.7764490860517
6.39637399999999,2.19158433927807
6.36044099999999,2.20629041952659
6.36593399999999,2.22747568172556
6.28773499999999,2.2734808140853
6.37009399999999,2.28522636613273
4.967594,2.91986135388877
4.97408099999999,2.87802104814948
5.13357099999999,2.74291170473755
4.972932,2.77629489679971
5.11597099999999,2.80368155157437
6.97735299999999,1.86830435933773
6.894756,1.92021793999155
6.98266,1.91277874583244
7.053252,1.72307481564245
6.96311999999999,1.84838976909415
