"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"394","38_4_Composite.tif",0,1,0,0.3432,0.3286,0.1666,0.1031,0.4316,0.4316
"295","38_5_Composite.tif",0,0,1,0.442,0.4238,0.125,0.0888,0.6093,0.6093
"395","38_5_Composite.tif",0,1,0,0.683,0.7117,0.3888,0.1617,0.6093,0.6093
"296","38_6_Composite.tif",0,0,1,0.2232,0.2213,0,0.0489,0.4162,0.4162
"396","38_6_Composite.tif",0,1,0,0.5104,0.5141,0.3414,0.1544,0.4162,0.4162
"297","38_7_Composite.tif",0,0,1,0.4367,0.4492,0.1111,0.0654,0.6175,0.6175
"397","38_7_Composite.tif",0,1,0,0.7572,0.7359,0.5238,0.1855,0.6175,0.6175
"298","38_8_Composite.tif",0,0,1,0.3828,0.3521,0.08,0.0951,0.6021,0.6021
"398","38_8_Composite.tif",0,1,0,0.5308,0.4773,0.3243,0.1236,0.6021,0.6021
"299","38_9_Composite.tif",0,0,1,0.4448,0.455,0.1333,0.0626,0.6195,0.6195
"399","38_9_Composite.tif",0,1,0,0.7588,0.7312,0.5,0.1751,0.6195,0.6195
