Var1,Var2
5.448686,2.51743406068048
5.51231999999999,2.40654819691064
5.54618999999999,2.38909450664204
5.40357999999999,2.64542775304075
5.517853,2.53199302162859
6.30644399999999,2.23761675368964
6.41087999999999,2.10061549549549
6.215388,2.26431435025417
6.305013,2.22081739123856
6.27480099999999,2.04574192002934
4.92068699999999,2.83625744444445
4.98294099999999,2.63589564427612
5.01066599999999,2.63079706202111
4.953434,2.72402917746318
4.86719599999999,2.80155074987
7.105677,1.71016106818182
6.98828299999999,1.82334975576964
7.06087199999999,1.77952914613181
6.985964,1.85405873211621
7.070974,1.76161752907394
