"x","y","z","intensity"
22,124,0,117
1.6,124.6,0,128.4
30.1666666666667,122.166666666667,0,97.3333333333333
17.3,121.8,0,139.7
4.55555555555556,119.666666666667,0,124.888888888889
29.6363636363636,116.090909090909,0,109.727272727273
12.4,115.2,0,117.8
2.66666666666667,115.666666666667,0,111
32,110.5,0,97
12.8571428571429,107.357142857143,0,141.214285714286
4.13333333333333,106.4,0,132.133333333333
22.6086956521739,103.391304347826,0,172.217391304348
34,101.5,0,101.5
7.53846153846154,100.769230769231,0,143
24,96,0,133
13.9333333333333,94.8,0,144.133333333333
12,91,0,120
35.4583333333333,92.7083333333333,0,139.75
17,87.5,0,112
28.5,86.5,0,125.75
37.4285714285714,85.2857142857143,0,131.428571428571
9.33333333333333,84.3333333333333,0,98.6666666666667
31.75,81,0,127.75
15.3809523809524,79.8571428571429,0,135.380952380952
38.6875,76.9375,0,157.4375
27.5,70.5,0,93
19.25,70,0,108.5
47.875,68.8125,0,126.1875
38,63.8,0,134.5
20,63,0,108.571428571429
31,61.5,0,89
42.25,58,0,135.75
23.6666666666667,56.6666666666667,0,103
53.0869565217391,58.1739130434783,0,162.739130434783
26.3333333333333,54.6666666666667,0,117.666666666667
64,52,0,96
36.2941176470588,54.4705882352941,0,195.176470588235
47.7,51.3,0,162.6
34.5,50.5,0,187.25
29.5,50.5,0,127.75
38.6666666666667,49.6666666666667,0,167.333333333333
56.125,49.125,0,137.75
30,46.5,0,119.5
56,45,0,114
42.3333333333333,45.3333333333333,0,133.666666666667
46.8333333333333,44.3333333333333,0,145.666666666667
71.5263157894737,43.6842105263158,0,137.684210526316
57.5,41,0,118.25
52,38,0,131
82.6,38.5,0,125.8
40,36,0,95
78,35,0,152.428571428571
58.5555555555556,32.8888888888889,0,145
96.4565217391304,33.9565217391304,0,161.586956521739
70.3333333333333,31.9166666666667,0,128
47.4285714285714,33.4761904761905,0,142.714285714286
126.666666666667,29.3333333333333,0,110.666666666667
90.125,29.125,0,157.75
110.111111111111,28.5555555555556,0,135.333333333333
77.2666666666667,26.8666666666667,0,155.8
58.9259259259259,26.5555555555556,0,179.777777777778
89.5555555555556,24.8888888888889,0,150
123,23,0,123.333333333333
111.142857142857,21.7142857142857,0,145.428571428571
96.7142857142857,21.4285714285714,0,161
124.5,17.5,0,137.5
103.076923076923,20.4615384615385,0,156.846153846154
68.6666666666667,16.8888888888889,0,126.333333333333
97,14.5,0,134.666666666667
74.1111111111111,14.2222222222222,0,128.444444444444
120,13.5,0,152.1
101,9,0,123
81.7368421052632,13.6315789473684,0,135.736842105263
89,9.22222222222222,0,112.555555555556
123.615384615385,5.53846153846154,0,142.692307692308
95.8,4.6,0,86
113.684210526316,4.10526315789474,0,148.842105263158
